"Analista",""
"Fecha de inicio","10:32 a. m. 20/01/2023"
"Hoja de trabajo","Sa000084_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",0.9991,"","mg/L",0.6,0.1330,0.1325,0.1339,0.1326
"Ag","BLANCO",-0.0003,"","mg/L",">100",0.0000,0.0000,-0.0001,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0000,-0.0001,-0.0001,0.0000
"Ag","SA000084-001",1.0306,"","mg/L",2.1,0.0055,0.0056,0.0054,0.0054
"Ag","SA000084-002",1.0403,"","mg/L",2.6,0.0057,0.0058,0.0055,0.0057
"Ag","SA000084-003",-0.0211,"","mg/L",33.0,-0.0001,-0.0001,-0.0001,-0.0002
"Ag","SA000084-004",1.2471,"","mg/L",4.0,0.0067,0.0066,0.0070,0.0065
"Ag","SA000084-005",1.3240,"","mg/L",0.4,0.0072,0.0071,0.0072,0.0072
"Ag","PATRON",0.9976,"","mg/L",0.3,0.1328,0.1324,0.1329,0.1330
"Ag","SA000084-006",1.5628,"","mg/L",1.0,0.0083,0.0083,0.0083,0.0084
"Ag","SA000084-007",15.4874,"","mg/L",1.1,0.0832,0.0822,0.0837,0.0838
"Ag","SA000084-008",1.0775,"","mg/L",2.3,0.0059,0.0057,0.0060,0.0059
"Ag","SA000084-009",0.8474,"","mg/L",1.7,0.0046,0.0045,0.0046,0.0047
"Ag","SA000084-010",1.0026,"","mg/L",1.0,0.0053,0.0053,0.0054,0.0053
"Ag","PATRON",1.0029,"","mg/L",0.7,0.1335,0.1325,0.1335,0.1344
"Ag","BLANCO",-0.0017,"","mg/L",12.8,-0.0002,-0.0002,-0.0002,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",32.8,-0.0003,-0.0002,-0.0004,-0.0003
"Ag","SA000084-011",1.0798,"","mg/L",1.8,0.0058,0.0059,0.0059,0.0057
"Ag","SA000084-012",1.2014,"","mg/L",1.8,0.0065,0.0064,0.0066,0.0064
"Ag","SA000084-013",0.8784,"","mg/L",2.4,0.0048,0.0048,0.0049,0.0047
"Ag","SA000084-014",0.9778,"","mg/L",2.2,0.0052,0.0053,0.0052,0.0051
"Ag","SA000084-015",0.9065,"","mg/L",0.9,0.0049,0.0049,0.0050,0.0049
"Ag","PATRON",1.0155,"","mg/L",0.7,0.1352,0.1349,0.1361,0.1344
"Ag","SA000084-016",1.2042,"","mg/L",2.9,0.0065,0.0066,0.0065,0.0062
"Ag","SA000084-017",1.0137,"","mg/L",2.1,0.0055,0.0056,0.0054,0.0055
"Ag","SA000084-018",0.9148,"","mg/L",0.2,0.0049,0.0049,0.0049,0.0049
"Ag","SA000084-019",1.0652,"","mg/L",1.8,0.0057,0.0056,0.0057,0.0058
"Ag","SA000084-020",0.9546,"","mg/L",2.8,0.0052,0.0053,0.0050,0.0052
"Ag","PATRON",1.0033,"","mg/L",1.2,0.1335,0.1350,0.1319,0.1337
"Ag","BLANCO",-0.0001,"","mg/L",">100",0.0000,0.0000,0.0000,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,-0.0003,-0.0001,0.0000
"Ag","SA000084-021",0.7081,"","mg/L",0.8,0.0039,0.0039,0.0038,0.0039
"Ag","SA000084-022",0.7116,"","mg/L",3.1,0.0039,0.0040,0.0038,0.0038
"Ag","SA000084-023",0.8459,"","mg/L",0.8,0.0046,0.0046,0.0045,0.0045
"Ag","SA000084-024",0.7703,"","mg/L",1.8,0.0041,0.0041,0.0041,0.0042
"Ag","SA000084-025",0.8209,"","mg/L",0.7,0.0044,0.0044,0.0043,0.0044
"Ag","PATRON",1.0110,"","mg/L",0.2,0.1346,0.1345,0.1343,0.1349
"Ag","SA000084-026",0.8168,"","mg/L",5.1,0.0044,0.0045,0.0047,0.0042
"Ag","SA000084-027",0.8833,"","mg/L",4.0,0.0048,0.0046,0.0050,0.0047
"Ag","SA000084-028",0.9599,"","mg/L",1.0,0.0052,0.0051,0.0052,0.0052
"Ag","SA000084-029",1.0761,"","mg/L",1.3,0.0059,0.0059,0.0058,0.0059
"Ag","SA000084-030",0.6878,"","mg/L",1.2,0.0037,0.0037,0.0038,0.0037
"Ag","PATRON",1.0145,"","mg/L",0.4,0.1350,0.1356,0.1347,0.1348
"Ag","BLANCO",-0.0019,"","mg/L",34.2,-0.0003,-0.0003,-0.0002,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",11.2,-0.0002,-0.0002,-0.0003,-0.0002
"Ag","SA000084-031",0.1283,"","mg/L",5.0,0.0007,0.0007,0.0007,0.0007
"Ag","SA000084-032",0.8937,"","mg/L",2.0,0.0048,0.0049,0.0048,0.0047
"Ag","PATRON",1.0141,"","mg/L",0.6,0.1350,0.1353,0.1355,0.1341
"Ag","BLANCO",-0.0016,"","mg/L",24.8,-0.0002,-0.0003,-0.0002,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",36.6,-0.0004,-0.0004,-0.0003,-0.0006
