Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.206
Cabeza puntual retorno,Untitled 000,1.204
Celda #(F1+F2),Untitled 000,1.248
Puntual Noroeste,Untitled 000,1.194
Tubo 3,Untitled 000,0.950
Comp. Cola Columna,Untitled 000,0.902
Barren,Untitled 000,0.825
Celda # 11-A,Untitled 000,0.044
Celda # 11-B,Untitled 000,0.034
Celda # 11-C,Untitled 000,0.195
Celda #5-9,Untitled 000,0.088
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.264
NE Tubo 4,Untitled 000,2.709
NE Tubo 5,Untitled 000,1.477
NE Tubo 6,Untitled 000,0.143
NE Tubo 7,Untitled 000,1.244
Especial 1,Untitled 000,0.039
Especial 2,Untitled 000,0.038
Especial 3,Untitled 000,0.048
Especial 4,Untitled 000,0.054
Especial 5,Untitled 000,0.040
Columna #1,Untitled 000,1.206
Columna #2,Untitled 000,1.203
Columna #3,Untitled 000,1.208
Columna #4,Untitled 000,1.137
Columna #5,Untitled 000,0.975
