Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.52
Comp. Cola Columna,Untitled 000,0.973
Barren,Untitled 000,0.95
Cabeza puntual retorno,Untitled 000,1.445
Celda # 11-A,Untitled 000,3.321
Celda # 11-B,Untitled 000,0.942
Celda # 11-C,Untitled 000,0.194
Celda # 6-F2,Untitled 000,0.168
Celda #5-9,Untitled 000,0.485
Celda #(F1+F2),Untitled 000,1.454
NE Tubo 1,Untitled 000,0.124
NE Tubo 2,Untitled 000,1.46
NE Tubo 4,Untitled 000,2.713
NE Tubo 5,Untitled 000,2.697
NE Tubo 6,Untitled 000,1.402
NE Tubo 7,Untitled 000,0.8
Puntual Noroeste,Untitled 000,1.283
Barren Patios,Untitled 000,0.954
Tubo 3,Untitled 000,0.448
Especial 1,Untitled 000,0.186
Especial 2,Untitled 000,0.164
Especial 3,Untitled 000,0.17
Especial 4,Untitled 000,0.201
Especial 5,Untitled 000,1.086
Especial 6,Untitled 000,0.738
