Sample ID,Analyte Name,Reported Conc (Calib)
Columna #1,Untitled 000,2.007
Columna #2,Untitled 000,1.955
Columna #3,Untitled 000,1.845
Columna #4,Untitled 000,1.724
Columna #5,Untitled 000,1.546
Comp. Cabeza Columna,Untitled 000,2.166
Comp. Cola Columna,Untitled 000,1.571
Barren,Untitled 000,1.473
Cabeza puntual retorno,Untitled 000,2.184
Celda # 11-A,Untitled 000,0.324
Celda # 11-B,Untitled 000,0.045
Celda # 11-C,Untitled 000,0.047
Celda #5-9,Untitled 000,1.149
Celda #(F1+F2),Untitled 000,2.448
NE Tubo 1,Untitled 000,0.045
NE Tubo 2,Untitled 000,1.266
NE Tubo 4,Untitled 000,3.188
NE Tubo 5,Untitled 000,2.275
NE Tubo 6,Untitled 000,2.759
NE Tubo 7,Untitled 000,0.526
Puntual Noroeste,Untitled 000,2.419
Barren Patios,Untitled 000,1.293
Tubo 3,Untitled 000,2.532
Especial 1,Untitled 000,0.473
Especial 2,Untitled 000,0.065
Especial 3,Untitled 000,0.578
Especial 4,Untitled 000,2.215
Especial 5,Untitled 000,0.148
Especial 6,Untitled 000,0.026
