Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.105
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.004
Cabeza puntual retorno,Au 242.80,0.103
Celda # 11-A,Au 242.80,0.001
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.001
Celda # 6-F2,Au 242.80,0.029
Celda #5-9,Au 242.80,0.061
Celda #(F1+F2),Au 242.80,0.118
NE Tubo 1,Au 242.80,0.003
NE Tubo 2,Au 242.80,0.085
NE Tubo 4,Au 242.80,0.081
NE Tubo 5,Au 242.80,0.199
NE Tubo 6,Au 242.80,0.214
NE Tubo 7,Au 242.80,0.042
Puntual Noroeste,Au 242.80,0.103
Barren Patios,Au 242.80,0.003
Tubo 3,Au 242.80,0.106
Especial 1,Au 242.80,0.064
Especial 2,Au 242.80,0.068
Especial 3,Au 242.80,0.029
Especial 4,Au 242.80,0.074
Especial 5,Au 242.80,0.083
