"Analista",""
"Fecha de inicio","21/12/2025 03:07 a. m.  GMT: 21/12/2025 10:07 a. m."
"Hoja de trabajo","EXP000186_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"21/12/2025","03:33:52 a. m.","PATRON",0.4579,"","mg/L",0.5
"21/12/2025","03:34:06 a. m.","BLANCO",-0.0104,"","mg/L",48.1
"21/12/2025","03:34:16 a. m.","REAGENT BLANK",0.0000,"","mg/L",14.2
"21/12/2025","03:34:32 a. m.","EXP000186-001",0.0702,"","mg/L",3.4
"21/12/2025","03:34:46 a. m.","EXP000186-002",0.1608,"","mg/L",1.7
"21/12/2025","03:34:58 a. m.","EXP000186-003",-0.0075,"","mg/L",20.9
"21/12/2025","03:35:12 a. m.","EXP000186-004",0.0259,"","mg/L",5.7
"21/12/2025","03:35:24 a. m.","EXP000186-005",0.0271,"","mg/L",6.2
"21/12/2025","03:35:36 a. m.","EXP000186-006",0.2370,"","mg/L",1.9
"21/12/2025","03:35:54 a. m.","PATRON",0.4561,"","mg/L",1.0
"21/12/2025","03:36:02 a. m.","EXP000186-007",0.4554,"","mg/L",0.1
"21/12/2025","03:36:16 a. m.","EXP000186-008",0.1022,"","mg/L",2.9
"21/12/2025","03:36:30 a. m.","EXP000186-009",0.2335,"","mg/L",0.9
"21/12/2025","03:36:46 a. m.","EXP000186-010",0.3722,"","mg/L",1.4
"21/12/2025","03:36:58 a. m.","EXP000186-012","OVER","R","mg/L",0.0
"21/12/2025","03:37:14 a. m.","EXP000186-013",0.4614,"","mg/L",0.3
"21/12/2025","03:37:34 a. m.","PATRON",0.4541,"","mg/L",1.1
"21/12/2025","03:37:50 a. m.","EXP000186-014",0.3924,"","mg/L",0.6
"21/12/2025","03:38:04 a. m.","EXP000186-015",0.1721,"","mg/L",0.3
"21/12/2025","03:38:16 a. m.","EXP000186-016",0.1779,"","mg/L",0.4
"21/12/2025","03:38:30 a. m.","EXP000186-017",0.5751,"","mg/L",0.5
"21/12/2025","03:38:44 a. m.","EXP000186-018",0.1201,"","mg/L",1.2
"21/12/2025","03:40:04 a. m.","EXP000186-019",-0.0042,"","mg/L",22.0
"21/12/2025","03:40:20 a. m.","PATRON",0.4618,"","mg/L",0.3
"21/12/2025","03:40:36 a. m.","EXP000186-020",0.1173,"","mg/L",1.3
"21/12/2025","03:40:48 a. m.","EXP000186-021",0.1452,"","mg/L",1.1
"21/12/2025","03:41:00 a. m.","EXP000186-022",0.2122,"","mg/L",0.9
"21/12/2025","03:41:12 a. m.","EXP000186-023",0.2061,"","mg/L",1.6
"21/12/2025","03:41:24 a. m.","EXP000186-024",-0.0039,"","mg/L",21.4
"21/12/2025","03:41:46 a. m.","PATRON",0.4550,"","mg/L",0.6
"21/12/2025","03:41:58 a. m.","BLANCO",-0.0137,"","mg/L",30.7
"21/12/2025","03:42:08 a. m.","REAGENT BLANK",0.0000,"","mg/L",51.2
"21/12/2025","03:42:08 a. m.","BLANCO","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"21/12/2025","03:44:58 a. m.","EXP000186-012",3.5118,"","mg/L",0.7
"21/12/2025","03:44:58 a. m.","BLANCO","","","mg/L",""
