Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.436
Comp. Cola Columna,Untitled 000,0.369
Barren,Untitled 000,0.327
Cabeza puntual retorno,Untitled 000,0.428
Celda # 11-A,Untitled 000,0.045
Celda # 11-B,Untitled 000,0.03
Celda # 11-C,Untitled 000,0.03
Celda # 6-F2,Untitled 000,0.762
Celda #5-9,Untitled 000,0.35
Celda #(F1+F2),Untitled 000,0.363
NE Tubo 1,Untitled 000,0.017
NE Tubo 2,Untitled 000,0.54
NE Tubo 4,Untitled 000,0.301
NE Tubo 5,Untitled 000,0.082
NE Tubo 6,Untitled 000,0.037
NE Tubo 7,Untitled 000,0.15
Puntual Noroeste,Untitled 000,0.329
Barren Patios,Untitled 000,0.295
Tubo 3,Untitled 000,0.412
Especial 1,Untitled 000,0.036
Especial 2,Untitled 000,0.034
Especial 3,Untitled 000,0.048
Especial 4,Untitled 000,0.055
Especial 5,Untitled 000,0.046
Especial 6,Untitled 000,0.014
