Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.154
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.017
Cabeza puntual retorno,Au 242.80,0.148
Celda # 11-A,Au 242.80,0.048
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.003
Celda # 6-F2,Au 242.80,0.053
Celda #5-9,Au 242.80,0.029
Celda #(F1+F2),Au 242.80,0.15
NE Tubo 1,Au 242.80,0.087
NE Tubo 2,Au 242.80,0.029
NE Tubo 4,Au 242.80,0.179
NE Tubo 5,Au 242.80,0.314
NE Tubo 6,Au 242.80,0.433
NE Tubo 7,Au 242.80,0.38
Puntual Noroeste,Au 242.80,0.201
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.161
Especial 1,Au 242.80,0.037
Especial 2,Au 242.80,0.043
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.016
Especial 5,Au 242.80,0.034
