Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.620
Cabeza puntual retorno,Untitled 000,0.552
Celda #(F1+F2),Untitled 000,0.161
Puntual Noroeste,Untitled 000,0.162
Tubo 3,Untitled 000,0.104
Comp. Cola Columna,Untitled 000,0.284
Barren,Untitled 000,0.265
Celda # 11-A,Untitled 000,1.013
Celda # 11-B,Untitled 000,0.070
Celda # 11-C,Untitled 000,0.038
Celda # 6-F2,Untitled 000,0.027
Celda #5-9,Untitled 000,1.653
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.209
NE Tubo 4,Untitled 000,0.239
NE Tubo 5,Untitled 000,0.077
NE Tubo 6,Untitled 000,0.036
NE Tubo 7,Untitled 000,0.133
Barren Patios,Untitled 000,0.245
Especial 1,Untitled 000,2.590
Especial 2,Untitled 000,0.439
Especial 3,Untitled 000,1.774
Especial 4,Untitled 000,2.826
Especial 5,Untitled 000,1.280
