"Analista",""
"Fecha de inicio","19/11/2025 10:33 p. m.  GMT: 20/11/2025 05:33 a. m."
"Hoja de trabajo","LC005832"
"Comentario",""
"Métodos","Au"

"Método: Au ACIDO (Llama)"

"20/11/2025","03:42:22 a. m.","PATRON",0.9083,"","mg/L",0.3
"20/11/2025","03:42:38 a. m.","BLANCO",0.0101,"","mg/L",20.8
"20/11/2025","03:42:50 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"20/11/2025","03:43:06 a. m.","LC005832-001",0.0453,"","mg/L",0.7
"20/11/2025","03:43:20 a. m.","LC005832-002",0.0215,"","mg/L",0.8
"20/11/2025","03:43:38 a. m.","LC005832-003",0.0016,"","mg/L",">100"
"20/11/2025","03:43:56 a. m.","LC005832-004",0.2920,"","mg/L",1.1
"20/11/2025","03:44:12 a. m.","LC005832-005",0.2897,"","mg/L",0.1
"20/11/2025","03:44:30 a. m.","LC005832-006",0.0932,"","mg/L",0.9
"20/11/2025","03:48:44 a. m.","PATRON",0.9052,"","mg/L",0.6
"20/11/2025","03:52:40 a. m.","LC005832-007",0.0963,"","mg/L",0.9
"20/11/2025","03:52:58 a. m.","LC005832-008",0.0378,"","mg/L",3.6
"20/11/2025","03:53:16 a. m.","LC005832-009",0.0741,"","mg/L",2.0
"20/11/2025","03:53:36 a. m.","LC005832-010",0.0514,"","mg/L",2.9
"20/11/2025","03:53:50 a. m.","LC005832-011",0.0237,"","mg/L",3.6
"20/11/2025","03:54:04 a. m.","LC005832-012",0.1200,"","mg/L",0.3
"20/11/2025","03:57:36 a. m.","PATRON",0.9218,"","mg/L",0.4
"20/11/2025","03:58:46 a. m.","LC005832-013",0.0019,"","mg/L",59.2
"20/11/2025","03:59:00 a. m.","LC005832-014",0.0329,"","mg/L",7.0
"20/11/2025","03:59:14 a. m.","LC005832-015",0.0007,"","mg/L",">100"
"20/11/2025","03:59:30 a. m.","LC005832-016",0.4351,"","mg/L",0.5
"20/11/2025","03:59:44 a. m.","PATRON",0.8904,"","mg/L",0.7
"20/11/2025","04:00:10 a. m.","REAGENT BLANK",0.0000,"","mg/L",76.2
"20/11/2025","04:01:10 a. m.","BLANCO",-0.0029,"","mg/L",">100"
"20/11/2025","04:01:12 a. m.","","","","mg/L",""
