Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.392
Comp. Cola Columna,Untitled 000,0.238
Barren,Untitled 000,0.352
Cabeza puntual retorno,Untitled 000,0.389
Celda # 11-A,Untitled 000,0.256
Celda # 11-B,Untitled 000,0.04
Celda # 11-C,Untitled 000,0.052
Celda # 6-F2,Untitled 000,0.396
Celda #5-9,Untitled 000,0.157
Celda #(F1+F2),Untitled 000,0.425
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.116
NE Tubo 4,Untitled 000,0.025
NE Tubo 5,Untitled 000,0.019
NE Tubo 6,Untitled 000,0.019
NE Tubo 7,Untitled 000,0.092
Puntual Noroeste,Untitled 000,0.353
Barren Patios,Untitled 000,0.34
Tubo 3,Untitled 000,0.783
Especial 1,Untitled 000,0.332
Especial 2,Untitled 000,0.098
Especial 3,Untitled 000,0.036
Especial 4,Untitled 000,0.034
Especial 5,Untitled 000,0.247
