"Analista",""
"Fecha de inicio","14/01/2026 07:32 p. m.  GMT: 15/01/2026 02:32 a. m."
"Hoja de trabajo","LC006158_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"14/01/2026","07:57:44 p. m.","PATRON",0.9212,"","mg/L",0.9
"14/01/2026","07:58:00 p. m.","BLANCO",0.0088,"","mg/L",30.5
"14/01/2026","07:58:12 p. m.","REAGENT BLANK",0.0000,"","mg/L",80.3
"14/01/2026","07:58:28 p. m.","LC006158-001",0.1867,"","mg/L",0.6
"14/01/2026","07:58:42 p. m.","LC006158-002",0.7039,"","mg/L",0.7
"14/01/2026","07:58:58 p. m.","LC006158-003",0.0036,"","mg/L",27.5
"14/01/2026","07:59:10 p. m.","LC006158-004",0.0577,"","mg/L",2.6
"14/01/2026","07:59:22 p. m.","LC006158-005",0.0488,"","mg/L",1.0
"14/01/2026","07:59:36 p. m.","LC006158-006",0.4081,"","mg/L",0.5
"14/01/2026","07:59:52 p. m.","PATRON",0.9145,"","mg/L",0.2
"14/01/2026","08:00:14 p. m.","LC006158-007",0.3989,"","mg/L",0.5
"14/01/2026","08:00:40 p. m.","LC006158-008",0.1664,"","mg/L",0.2
"14/01/2026","08:01:00 p. m.","LC006158-009",0.2258,"","mg/L",0.8
"14/01/2026","08:01:18 p. m.","LC006158-010",0.0089,"","mg/L",15.0
"14/01/2026","08:01:32 p. m.","LC006158-011",0.0577,"","mg/L",2.5
"14/01/2026","08:01:48 p. m.","LC006158-012",0.4431,"","mg/L",0.8
"14/01/2026","08:05:44 p. m.","PATRON",0.8948,"","mg/L",0.6
"14/01/2026","08:06:04 p. m.","BLANCO",-0.0038,"","mg/L",">100"
"14/01/2026","08:06:20 p. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"14/01/2026","08:06:20 p. m.","LC003558-015","","","mg/L",""

"Método: Au AU ALTO (Llama)"

