Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.24
Cabeza puntual retorno,Untitled 000,0.214
Celda #(F1+F2),Untitled 000,0.236
Puntual Noroeste,Untitled 000,0.256
Tubo 3,Untitled 000,0.537
NE Tubo 2,Untitled 000,0.05
NE Tubo 4,Untitled 000,0.048
Especial 1,Untitled 000,0.05
Especial 2,Untitled 000,0.035
Especial 3,Untitled 000,0.037
Especial 4,Untitled 000,0.034
Especial 5,Untitled 000,0.065
Columna #1,Untitled 000,0.195
Columna #2,Untitled 000,0.186
Columna #3,Untitled 000,0.175
Columna #4,Untitled 000,0.151
Columna #5,Untitled 000,0.114
Comp. Cola Columna,Untitled 000,0.118
Barren,Untitled 000,0.114
Barren Patios,Untitled 000,0.121
NE Tubo 1,Untitled 000,0.017
NE Tubo 5,Untitled 000,0.02
NE Tubo 6,Untitled 000,0.017
NE Tubo 7,Untitled 000,0.129
Celda # 11-A,Untitled 000,0.025
Celda # 11-B,Untitled 000,0.019
Celda # 11-C,Untitled 000,0.017
Celda #5-9,Untitled 000,0.342
