Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.318
Comp. Cola Columna,Untitled 000,0.285
Barren,Untitled 000,0.266
Cabeza puntual retorno,Untitled 000,0.315
Columna #1,Untitled 000,0.246
Columna #2,Untitled 000,0.246
Columna #3,Untitled 000,0.254
Columna #4,Untitled 000,0.234
Columna #5,Untitled 000,0.207
Celda # 11-A,Untitled 000,0.049
Celda # 11-B,Untitled 000,0.034
Celda # 11-C,Untitled 000,0.036
Celda #5-9,Untitled 000,0.179
Celda #(F1+F2),Untitled 000,0.289
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.242
NE Tubo 4,Untitled 000,0.174
NE Tubo 5,Untitled 000,0.040
NE Tubo 6,Untitled 000,0.040
NE Tubo 7,Untitled 000,0.099
Puntual Noroeste,Untitled 000,0.240
Barren Patios,Untitled 000,0.216
Tubo 3,Untitled 000,0.493
Especial 1,Untitled 000,0.032
Especial 2,Untitled 000,0.035
Especial 3,Untitled 000,0.041
Especial 4,Untitled 000,0.644
Especial 5,Untitled 000,0.035
