Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.100
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.007
Cabeza puntual retorno,Au 242.80,0.101
Columna #1,Au 242.80,0.069
Columna #2,Au 242.80,0.047
Columna #3,Au 242.80,0.028
Columna #4,Au 242.80,0.016
Columna #5,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.004
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.005
Celda #5-9,Au 242.80,0.044
Celda #(F1+F2),Au 242.80,0.100
NE Tubo 1,Au 242.80,0.026
NE Tubo 2,Au 242.80,0.181
NE Tubo 4,Au 242.80,0.080
NE Tubo 5,Au 242.80,0.061
NE Tubo 6,Au 242.80,0.022
NE Tubo 7,Au 242.80,0.029
Puntual Noroeste,Au 242.80,0.083
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.052
Especial 1,Au 242.80,0.059
Especial 2,Au 242.80,0.052
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.026
Especial 5,Au 242.80,0.042
