Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.196
Cabeza puntual retorno,Untitled 000,1.167
Celda #(F1+F2),Untitled 000,1.253
Puntual Noroeste,Untitled 000,1.183
Barren Patios,Untitled 000,1.844
Comp. Cola Columna,Untitled 000,0.537
Barren,Untitled 000,0.467
Celda # 11-A,Untitled 000,0.076
Celda # 11-B,Untitled 000,0.067
Celda # 11-C,Untitled 000,0.032
Celda # 6-F2,Untitled 000,1.998
Celda #5-9,Untitled 000,0.042
NE Tubo 1,Untitled 000,5.533
NE Tubo 2,Untitled 000,0.809
NE Tubo 4,Untitled 000,1.317
NE Tubo 5,Untitled 000,0.284
NE Tubo 6,Untitled 000,0.194
NE Tubo 7,Untitled 000,1.039
Barren Patios,Untitled 000,0.531
Especial 1,Untitled 000,0.072
Especial 2,Untitled 000,0.050
Especial 3,Untitled 000,0.088
Especial 4,Untitled 000,0.088
Especial 5,Untitled 000,0.039
