Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.018
Comp. Cola Columna,Untitled 000,0.729
Barren,Untitled 000,0.579
Cabeza puntual retorno,Untitled 000,0.981
Celda # 11-A,Untitled 000,0.611
Celda # 11-B,Untitled 000,1.139
Celda # 11-C,Untitled 000,0.306
Celda # 6-F2,Untitled 000,0.272
Celda #5-9,Untitled 000,1.102
Celda #(F1+F2),Untitled 000,0.961
NE Tubo 1,Untitled 000,0.018
NE Tubo 2,Untitled 000,0.342
NE Tubo 4,Untitled 000,0.295
NE Tubo 5,Untitled 000,0.389
NE Tubo 6,Untitled 000,0.493
NE Tubo 7,Untitled 000,2.464
Puntual Noroeste,Untitled 000,0.877
Barren Patios,Untitled 000,0.507
Tubo 3,Untitled 000,0.763
Especial 1,Untitled 000,0.903
Especial 2,Untitled 000,0.151
Especial 3,Untitled 000,0.026
Especial 4,Untitled 000,0.024
Especial 5,Untitled 000,0.043
