Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.156
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.018
Cabeza puntual retorno,Au 242.80,0.155
Celda # 11-A,Au 242.80,0.103
Celda # 11-B,Au 242.80,0.02
Celda # 11-C,Au 242.80,0.005
Celda # 6-F2,Au 242.80,0.035
Celda #5-9,Au 242.80,0.081
Celda #(F1+F2),Au 242.80,0.155
NE Tubo 1,Au 242.80,0.003
NE Tubo 2,Au 242.80,0.197
NE Tubo 4,Au 242.80,0.144
NE Tubo 5,Au 242.80,0.146
NE Tubo 6,Au 242.80,0.208
NE Tubo 7,Au 242.80,0.052
Puntual Noroeste,Au 242.80,0.163
Barren Patios,Au 242.80,0.02
Tubo 3,Au 242.80,0.185
Especial 1,Au 242.80,0.03
Especial 2,Au 242.80,0.056
Especial 3,Au 242.80,0.101
Especial 4,Au 242.80,0.108
Especial 5,Au 242.80,0.109
Especial 6,Au 242.80,0.125
