Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.737
Comp. Cola Columna,Untitled 000,0.346
Barren,Untitled 000,0.351
Cabeza puntual retorno,Untitled 000,0.736
Celda # 11-A,Untitled 000,0.178
Celda # 11-B,Untitled 000,0.049
Celda # 11-C,Untitled 000,0.029
Celda # 6-F2,Untitled 000,0.065
Celda #5-9,Untitled 000,0.271
Celda #(F1+F2),Untitled 000,0.941
NE Tubo 1,Untitled 000,0.04
NE Tubo 2,Untitled 000,1.002
NE Tubo 4,Untitled 000,0.148
NE Tubo 5,Untitled 000,0.712
NE Tubo 6,Untitled 000,2.809
NE Tubo 7,Untitled 000,0.335
Puntual Noroeste,Untitled 000,0.921
Barren Patios,Untitled 000,0.356
Tubo 3,Untitled 000,0.87
Especial 1,Untitled 000,0.163
Especial 2,Untitled 000,0.045
Especial 3,Untitled 000,0.11
Especial 4,Untitled 000,0.249
Especial 5,Untitled 000,0.067
Especial 6,Untitled 000,0.023
