Analyst,,,,,,
Date Started,04/11/2025 09:45 p. m.  GMT: 05/11/2025 04:45 a. m.,,,,,
Worksheet,LC005713_24,,,,,
Comment,,,,,,
Methods,"Au,Au",,,,,
,,,,,,
Method: Au (Flame),,,,,,
,,,,,,
04/11/2025,10:20:04 p. m.,PATRON,0.8732,,mg/L,0.5
04/11/2025,10:20:16 p. m.,BLANCO,0.0115,,mg/L,31.3
04/11/2025,10:20:26 p. m.,REAGENT BLANK,0,,mg/L,20.7
04/11/2025,10:20:58 p. m.,LC005713-001,0.0487,,mg/L,2.6
04/11/2025,10:21:10 p. m.,LC005713-002,0.0362,,mg/L,3.2
04/11/2025,10:21:26 p. m.,LC005713-003,0.1412,,mg/L,1.2
04/11/2025,10:21:38 p. m.,LC005713-004,0.0395,,mg/L,2.1
04/11/2025,10:21:52 p. m.,LC005713-005,0.0507,,mg/L,3.6
04/11/2025,10:22:06 p. m.,LC005713-006,0.0993,,mg/L,0.9
04/11/2025,10:25:58 p. m.,PATRON,0.8781,,mg/L,1.2
04/11/2025,10:26:18 p. m.,LC005713-007,0.1925,,mg/L,1
04/11/2025,10:26:32 p. m.,LC005713-008,0.0164,,mg/L,10.4
04/11/2025,10:26:46 p. m.,LC005713-009,0.4577,,mg/L,0.8
04/11/2025,10:27:00 p. m.,LC005713-010,1.143,,mg/L,0.4
04/11/2025,10:27:12 p. m.,LC005713-011,0.1785,,mg/L,1
04/11/2025,10:27:26 p. m.,LC005713-012,0.2837,,mg/L,0.1
04/11/2025,10:31:06 p. m.,PATRON,0.8809,,mg/L,0.4
04/11/2025,10:31:32 p. m.,LC005713-013,0.2549,,mg/L,0.3
04/11/2025,10:31:44 p. m.,LC005713-014,0.156,,mg/L,0.3
04/11/2025,10:31:58 p. m.,LC005713-015,0.0441,,mg/L,5.3
04/11/2025,10:32:12 p. m.,LC005713-016,0.0441,,mg/L,6.2
04/11/2025,10:32:26 p. m.,LC005713-017,0.1169,,mg/L,1.4
04/11/2025,10:32:40 p. m.,LC005713-018,0.1378,,mg/L,1.6
04/11/2025,10:32:54 p. m.,PATRON,0.8734,,mg/L,1.1
04/11/2025,10:33:08 p. m.,LC005713-019,0.1081,,mg/L,2.5
04/11/2025,10:33:22 p. m.,LC005713-020,0.1592,,mg/L,1.4
04/11/2025,10:33:36 p. m.,LC005713-021,0.0171,,mg/L,1.2
04/11/2025,10:33:48 p. m.,LC005713-022,0.1291,,mg/L,0.6
04/11/2025,10:34:02 p. m.,LC005713-023,0.0661,,mg/L,2
04/11/2025,10:35:04 p. m.,BLANCO,0.0022,,mg/L,>100
04/11/2025,10:35:14 p. m.,REAGENT BLANK,0,,mg/L,>100
04/11/2025,10:36:00 p. m.,LC005713-024,0.4655,,mg/L,5.8
04/11/2025,10:38:44 p. m.,PATRON,0.877,,mg/L,1
04/11/2025,10:38:54 p. m.,PATRON,0.8808,,mg/L,1.1
,,,,,,
Method: Au AU ALTO (Flame),,,,,,
