Analista,,,,,,,,,,
Fecha de inicio,22/01/2023 04:40 p. m.  GMT: 22/01/2023 10:40 p. m.,,,,,,,,,
Hoja de trabajo,SA000115_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.506,,mg/L,1.4,0.0154,-0.0011,0.0152,0.0152,0.0156
,BLANCO,0.0002,,mg/L,>100,0,0.0001,0.0002,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0002,0,0.0002,0
,SA000115-001,0.096,,mg/L,2.1,0.0125,-0.0006,0.0126,0.0127,0.0122
,SA000115-002,0.039,,mg/L,5.2,0.005,-0.0008,0.0053,0.005,0.0048
,SA000115-003,0.0525,,mg/L,0.4,0.0068,-0.0006,0.0068,0.0068,0.0068
,SA000115-004,0.0562,,mg/L,3.3,0.0073,-0.0008,0.0076,0.0071,0.0071
,SA000115-005,0.3068,,mg/L,0.4,0.0404,-0.0007,0.0404,0.0406,0.0403
,PATRON,0.5045,,mg/L,0.8,0.0153,-0.0014,0.0153,0.0152,0.0154
,SA000115-006,0.0014,,mg/L,54.8,0.0002,-0.0007,0.0003,0.0001,0.0002
,SA000115-007,0.1261,,mg/L,1.6,0.0164,-0.0009,0.0162,0.0164,0.0167
,SA000115-008,0.1216,,mg/L,1.4,0.0158,-0.0008,0.0158,0.016,0.0156
,SA000115-009,0.1214,,mg/L,0.5,0.0158,-0.0007,0.0158,0.0157,0.0159
,SA000115-010,0.0943,,mg/L,2,0.0122,-0.0008,0.0125,0.0122,0.012
,PATRON,0.5117,,mg/L,0.9,0.0155,-0.0016,0.0155,0.0154,0.0157
,BLANCO,-0.006,,mg/L,>100,-0.0002,-0.0008,-0.0002,-0.0005,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0006,0,0.0003,-0.0002
,SA000115-011,0.0333,,mg/L,3.2,0.0043,-0.0008,0.0044,0.0044,0.0042
,SA000115-012,0.1094,,mg/L,0.8,0.0142,-0.0013,0.0141,0.0142,0.0143
,SA000115-013,0.1434,,mg/L,1,0.0187,-0.0007,0.0187,0.0185,0.0188
,SA000115-014,0.1601,,mg/L,1.7,0.0209,-0.0008,0.0205,0.0212,0.0209
,SA000115-015,0.0609,,mg/L,3.4,0.0079,-0.0008,0.0077,0.0082,0.0078
,PATRON,0.5081,,mg/L,1.3,0.0154,-0.0012,0.0156,0.0152,0.0154
,SA000115-016,0.124,,mg/L,0.5,0.0161,-0.0007,0.0161,0.016,0.0162
,SA000115-017,0.1515,,mg/L,1.1,0.0198,-0.0009,0.0195,0.0199,0.0199
,SA000115-018,0.1554,,mg/L,0.4,0.0203,-0.0009,0.0204,0.0202,0.0202
,SA000115-019,0.0002,,mg/L,>100,0,-0.0008,-0.0001,0.0001,0
,SA000115-020,0.0962,,mg/L,1.2,0.0125,-0.0008,0.0126,0.0123,0.0125
,PATRON,0.5067,,mg/L,2.9,0.0154,-0.0015,0.0158,0.0154,0.0149
,BLANCO,0.0011,,mg/L,>100,0,-0.0009,-0.0002,-0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0003,-0.0005,0,-0.0003,-0.0005
,SA000115-021,0.3242,,mg/L,0.8,0.0428,-0.0004,0.0425,0.0432,0.0427
,SA000115-022,0.2385,,mg/L,1.1,0.0313,-0.0004,0.0316,0.0313,0.0309
,SA000115-023,0.2542,,mg/L,0.6,0.0334,-0.0001,0.0336,0.0332,0.0333
,SA000115-024,0.1125,,mg/L,0.5,0.0146,-0.0003,0.0146,0.0147,0.0146
,PATRON,0.4979,,mg/L,2.2,0.0151,-0.0009,0.0147,0.0154,0.0152
,BLANCO,0.0069,,mg/L,10.2,0.0002,-0.0004,0.0002,0.0002,0.0002
,BLANCO REACTIVO,0,,mg/L,62.6,0.0002,-0.0008,0,0.0002,0.0002
