"Analista","JGS"
"Fecha de inicio","12:32 a. m. 12/02/2023"
"Hoja de trabajo","Sa000339_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0105,"","mg/L",0.5,0.1260,0.1266,0.1260,0.1253
"Ag","BLANCO",0.0050,"","mg/L",">100",0.0006,0.0009,0.0014,-0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",51.2,-0.0002,-0.0003,-0.0002,-0.0001
"Ag","SA000339-001",2.9491,"","mg/L",3.1,0.0154,0.0160,0.0152,0.0151
"Ag","SA000339-002",0.0311,"","mg/L",">100",0.0002,-0.0002,0.0008,0.0000
"Ag","SA000339-003",4.2671,"","mg/L",1.2,0.0219,0.0221,0.0216,0.0220
"Ag","SA000339-004",3.5416,"","mg/L",4.9,0.0180,0.0190,0.0175,0.0175
"Ag","SA000339-005",3.0991,"","mg/L",7.7,0.0158,0.0152,0.0172,0.0150
"Ag","PATRON",1.0098,"","mg/L",0.5,0.1259,0.1252,0.1259,0.1265
"Ag","SA000339-006",2.3897,"","mg/L",4.2,0.0124,0.0118,0.0125,0.0128
"Ag","SA000339-007",3.9660,"","mg/L",4.7,0.0202,0.0195,0.0199,0.0213
"Ag","SA000339-008",3.7038,"","mg/L",2.5,0.0191,0.0186,0.0195,0.0193
"Ag","SA000339-009",4.9875,"","mg/L",3.7,0.0253,0.0264,0.0250,0.0246
"Ag","SA000339-010",2.5949,"","mg/L",2.9,0.0134,0.0131,0.0138,0.0132
"Ag","PATRON",1.0130,"","mg/L",0.8,0.1263,0.1272,0.1263,0.1252
"Ag","BLANCO",0.0004,"","mg/L",">100",0.0001,0.0003,0.0007,-0.0009
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0002,0.0011,-0.0005,-0.0002
"Ag","SA000339-011",3.7032,"","mg/L",3.9,0.0189,0.0193,0.0180,0.0193
"Ag","SA000339-012",2.0464,"","mg/L",4.4,0.0104,0.0099,0.0105,0.0108
"Ag","SA000339-013",2.7361,"","mg/L",7.4,0.0138,0.0143,0.0145,0.0126
"Ag","SA000339-014",2.3469,"","mg/L",0.8,0.0119,0.0119,0.0120,0.0118
"Ag","SA000339-015",2.1028,"","mg/L",5.4,0.0108,0.0102,0.0110,0.0113
"Ag","PATRON",1.0060,"","mg/L",1.3,0.1254,0.1254,0.1237,0.1271
"Ag","SA000339-016",9.1354,"","mg/L",2.0,0.0477,0.0488,0.0474,0.0470
"Ag","SA000339-017",3.8696,"","mg/L",5.2,0.0198,0.0204,0.0204,0.0186
"Ag","SA000339-018",3.8605,"","mg/L",2.8,0.0198,0.0192,0.0201,0.0202
"Ag","SA000339-019",2.9122,"","mg/L",5.7,0.0147,0.0156,0.0143,0.0141
"Ag","SA000339-020",3.3437,"","mg/L",9.7,0.0173,0.0172,0.0191,0.0157
"Ag","PATRON",1.0096,"","mg/L",0.8,0.1258,0.1259,0.1268,0.1248
"Ag","BLANCO",0.0013,"","mg/L",">100",0.0002,0.0001,0.0009,-0.0005
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0008,-0.0001,0.0014,0.0011
"Ag","SA000339-021",6.7826,"","mg/L",2.8,0.0344,0.0342,0.0336,0.0355
"Ag","SA000339-022",2.4979,"","mg/L",2.4,0.0131,0.0130,0.0128,0.0134
"Ag","SA000339-023",0.1422,"","mg/L",23.6,0.0007,0.0006,0.0009,0.0007
"Ag","SA000339-024",1.6482,"","mg/L",5.8,0.0084,0.0082,0.0081,0.0090
"Ag","SA000339-025",1.8866,"","mg/L",8.7,0.0098,0.0096,0.0090,0.0107
"Ag","PATRON",1.0127,"","mg/L",0.8,0.1262,0.1274,0.1257,0.1255
"Ag","SA000339-026",2.5464,"","mg/L",4.6,0.0129,0.0134,0.0122,0.0130
"Ag","SA000339-027",2.2512,"","mg/L",4.3,0.0113,0.0108,0.0114,0.0118
"Ag","SA000339-028",2.2654,"","mg/L",8.5,0.0117,0.0121,0.0123,0.0105
"Ag","SA000339-029",3.3094,"","mg/L",3.3,0.0173,0.0168,0.0172,0.0179
"Ag","SA000339-030",7.4686,"","mg/L",2.1,0.0377,0.0378,0.0368,0.0384
"Ag","PATRON",1.0256,"","mg/L",1.3,0.1278,0.1278,0.1294,0.1262
"Ag","BLANCO",-0.0032,"","mg/L",">100",-0.0004,-0.0010,-0.0003,0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,-0.0008,-0.0001,0.0006
"Ag","SA000339-031",3.6874,"","mg/L",7.5,0.0193,0.0183,0.0187,0.0209
"Ag","SA000339-032",16.4181,"","mg/L",0.4,0.0829,0.0832,0.0831,0.0825
"Ag","PATRON",1.0297,"","mg/L",0.6,0.1283,0.1274,0.1286,0.1288
