"Analista",""
"Fecha de inicio","8/31/2023 12:57 AM  GMT: 8/31/2023 7:57 AM"
"Hoja de trabajo","LC001110-RCK_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"8/31/2023","1:00:22 AM","PATRON",0.8748,"","mg/L"
"8/31/2023","1:00:48 AM","BLANCO",-0.0335,"","mg/L"
"8/31/2023","1:01:06 AM","BLANCO REACTIVO REAG",-0.0162,"","mg/L"
"8/31/2023","1:01:26 AM","LC001110-001",0.9759,"","mg/L"
"8/31/2023","1:01:38 AM","LC001110-002",0.9613,"","mg/L"
"8/31/2023","1:01:50 AM","LC001110-003",0.0001,"","mg/L"
"8/31/2023","1:02:02 AM","LC001110-004",0.9428,"","mg/L"
"8/31/2023","1:02:18 AM","PATRON",0.8889,"","mg/L"
"8/31/2023","1:02:30 AM","BLANCO",-0.0080,"","mg/L"
"8/31/2023","1:02:52 AM","BLANCO REACTIVO REAG",0.0050,"","mg/L"
"8/31/2023","1:02:52 AM","LC000993-007","","","mg/L"
