Sample ID,Analyte Name,Reported Conc (Samp)
Celda # 6-F2,Au 242.80,0.017
NE Tubo 1,Au 242.80,0.133
NE Tubo 2,Au 242.80,0.086
NE Tubo 4,Au 242.80,0.02
NE Tubo 5,Au 242.80,0.027
NE Tubo 6,Au 242.80,0.027
NE Tubo 7,Au 242.80,0.044
Puntual Noroeste,Au 242.80,0.122
Barren Patios,Au 242.80,0.028
Tubo 3,Au 242.80,0.14
Comp. Cabeza Columna,Au 242.80,0.127
Comp. Cola Columna,Au 242.80,0.02
Barren,Au 242.80,0.019
Cabeza puntual retorno,Au 242.80,0.129
Celda # 11-A,Au 242.80,0.015
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.14
Celda #5-9,Au 242.80,0.519
Celda #(F1+F2),Au 242.80,0.111
Especial 1,Au 242.80,0.319
Especial 2,Au 242.80,0.323
Especial 3,Au 242.80,0.017
Especial 4,Au 242.80,0.014
Especial 5,Au 242.80,0.451
