Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.045
Cabeza puntual retorno,Au 242.80,0.041
Celda # 11-A,Au 242.80,0.052
Celda # 6-F2,Au 242.80,0.065
Celda #(F1+F2),Au 242.80,0.041
NE Tubo 6,Au 242.80,0.119
NE Tubo 7,Au 242.80,0.105
Puntual Noroeste,Au 242.80,0.054
Tubo 3,Au 242.80,0.066
Especial 1,Au 242.80,0.124
Especial 2,Au 242.80,0.156
Especial 5,Au 242.80,0.116
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.008
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.007
Celda #5-9,Au 242.80,0.025
NE Tubo 1,Au 242.80,0.004
NE Tubo 2,Au 242.80,0.027
NE Tubo 4,Au 242.80,0.005
NE Tubo 5,Au 242.80,0.004
Barren Patios,Au 242.80,0.006
Especial 3,Au 242.80,0.049
Especial 4,Au 242.80,0.028
