Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.099
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.008
Cabeza puntual retorno,Au 242.80,0.100
Columna #1,Au 242.80,0.062
Columna #2,Au 242.80,0.041
Columna #3,Au 242.80,0.023
Columna #4,Au 242.80,0.016
Columna #5,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.005
Celda #5-9,Au 242.80,0.030
Celda #(F1+F2),Au 242.80,0.103
NE Tubo 1,Au 242.80,0.021
NE Tubo 2,Au 242.80,0.199
NE Tubo 4,Au 242.80,0.096
NE Tubo 5,Au 242.80,0.086
NE Tubo 6,Au 242.80,0.025
NE Tubo 7,Au 242.80,0.031
Puntual Noroeste,Au 242.80,0.097
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.055
Especial 1,Au 242.80,0.046
Especial 2,Au 242.80,0.048
Especial 3,Au 242.80,0.006
Especial 4,Au 242.80,0.004
Especial 5,Au 242.80,0.025
