Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.483
Cabeza puntual retorno,Ag 328.07,0.48
Celda #(F1+F2),Ag 328.07,0.507
Puntual Noroeste,Ag 328.07,0.677
Tubo 3,Ag 328.07,0.884
NE Tubo 2,Ag 328.07,0.094
NE Tubo 4,Ag 328.07,0.896
Especial 1,Ag 328.07,0.023
Especial 2,Ag 328.07,0.071
Especial 3,Ag 328.07,0.022
Especial 4,Ag 328.07,0.027
Especial 5,Ag 328.07,0.043
Comp. Cola Columna,Ag 328.07,0.26
Barren,Ag 328.07,0.281
Barren Patios,Ag 328.07,0.273
NE Tubo 1,Ag 328.07,0.673
NE Tubo 5,Ag 328.07,0.028
NE Tubo 6,Ag 328.07,0.022
NE Tubo 7,Ag 328.07,0.762
Celda # 11-A,Ag 328.07,0.018
Celda # 11-B,Ag 328.07,0.031
Celda # 11-C,Ag 328.07,0.015
Celda # 6-F2,Ag 328.07,0.08
Celda #5-9,Ag 328.07,0.036
