Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.058
Cabeza puntual retorno,Au 242.80,0.052
Celda #(F1+F2),Au 242.80,0.06
Puntual Noroeste,Au 242.80,0.063
Tubo 3,Au 242.80,0.053
NE Tubo 2,Au 242.80,0.112
NE Tubo 4,Au 242.80,0.042
Especial 1,Au 242.80,0.071
Especial 2,Au 242.80,0.03
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.008
Columna #1,Au 242.80,0.046
Columna #2,Au 242.80,0.037
Columna #3,Au 242.80,0.3021
Columna #4,Au 242.80,0.014
Columna #5,Au 242.80,0.007
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.004
Barren Patios,Au 242.80,0.005
NE Tubo 1,Au 242.80,0.208
NE Tubo 5,Au 242.80,0.033
NE Tubo 6,Au 242.80,0.031
NE Tubo 7,Au 242.80,0.021
Celda # 11-A,Au 242.80,0.018
Celda # 11-B,Au 242.80,0.01
Celda # 11-C,Au 242.80,0.014
Celda #5-9,Au 242.80,0.029
