"Analyst",""
"Date Started","9/30/2025 5:44 AM  GMT: 9/30/2025 12:44 PM"
"Worksheet","LC005455"
"Comment",""
"Methods","Au,Au"

"Method: Au ACIDO (Flame)"

"9/30/2025","5:53:00 AM","PATRON",0.8841,"","mg/L",1.2
"9/30/2025","5:53:16 AM","BLANCO",0.0030,"","mg/L",29.0
"9/30/2025","5:53:26 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"9/30/2025","5:53:40 AM","LC005455-001",0.2815,"","mg/L",0.5
"9/30/2025","5:53:54 AM","LC005455-002",0.1464,"","mg/L",0.8
"9/30/2025","5:54:06 AM","LC005455-003",0.0136,"","mg/L",8.1
"9/30/2025","5:54:20 AM","LC005455-004",0.0228,"","mg/L",3.9
"9/30/2025","5:54:32 AM","LC005455-005",0.0252,"","mg/L",6.2
"9/30/2025","5:54:48 AM","LC005455-006",0.0039,"","mg/L",13.4
"9/30/2025","5:55:00 AM","PATRON",0.8824,"","mg/L",1.2
"9/30/2025","5:58:00 AM","LC005455-007",0.0894,"","mg/L",2.0
"9/30/2025","5:58:14 AM","LC005455-008",1.1493,"","mg/L",0.3
"9/30/2025","5:58:28 AM","LC005455-009",0.2244,"","mg/L",0.2
"9/30/2025","5:58:40 AM","LC005455-010",0.0813,"","mg/L",2.9
"9/30/2025","5:58:52 AM","LC005455-011",0.1395,"","mg/L",0.6
"9/30/2025","5:59:06 AM","LC005455-012",0.1442,"","mg/L",0.5
"9/30/2025","6:09:24 AM","PATRON",0.9026,"","mg/L",1.1
"9/30/2025","6:09:44 AM","LC005455-013",0.1165,"","mg/L",3.5
"9/30/2025","6:09:58 AM","LC005455-014",0.0574,"","mg/L",6.4
"9/30/2025","6:10:20 AM","LC005455-015",0.2152,"","mg/L",1.1
"9/30/2025","6:10:36 AM","LC005455-016",0.5465,"","mg/L",1.0
"9/30/2025","6:10:58 AM","LC005455-017",0.4004,"","mg/L",1.9
"9/30/2025","6:11:16 AM","LC005455-018",0.3544,"","mg/L",1.8
"9/30/2025","6:15:44 AM","PATRON",0.9004,"","mg/L",0.4
"9/30/2025","6:16:06 AM","LC005455-019","OVER","R","mg/L",0.0
"9/30/2025","6:16:20 AM","LC005455-020",0.0958,"","mg/L",2.0
"9/30/2025","6:16:32 AM","LC005455-021",0.0011,"","mg/L",32.6
"9/30/2025","6:16:46 AM","LC005455-022",0.0480,"","mg/L",2.6
"9/30/2025","6:17:00 AM","LC005455-023",0.0032,"","mg/L",21.2
"9/30/2025","6:17:12 AM","LC005455-024",0.4526,"","mg/L",0.3
"9/30/2025","6:17:24 AM","PATRON",0.9039,"","mg/L",0.3
"9/30/2025","6:17:34 AM","PATRON",0.8999,"","mg/L",1.0
"9/30/2025","6:17:48 AM","BLANCO",0.0047,"","mg/L",">100"
"9/30/2025","6:18:14 AM","REAGENT BLANK",0.0000,"","mg/L",87.8
"9/30/2025","6:18:14 AM","","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"9/30/2025","6:21:04 AM","LC005455-019",3.1843,"","mg/L",0.6
"9/30/2025","6:21:04 AM","","","","mg/L",""
