Analista,LRF,,,,,,,,,
Fecha de inicio,01/02/2023 03:46 p. m.  GMT: 01/02/2023 09:46 p. m.,,,,,,,,,
Hoja de trabajo,SA000216-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,CERO CAL,0,,mg/L,86.4,0.0004,0.0004,0.0002,0.0002,0.0007
,PATRÓN 1,0.5,,mg/L,0.9,0.0158,-0.0007,0.0157,0.0159,0.0157
,PATRÓN 2,1,,mg/L,1.7,0.0327,-0.0011,0.0323,0.0325,0.0334
,PATRÓN 3,2,,mg/L,0.2,0.0649,-0.0008,0.065,0.0648,0.0648
,PATRÓN 4,5,,mg/L,0.6,0.1623,-0.0006,0.1625,0.1612,0.1631
,PATRÓN 5,10,,mg/L,0.3,0.316,-0.0003,0.3172,0.3153,0.3156
,PATRON,0.506,,mg/L,0.7,0.0162,-0.0007,0.016,0.0161,0.0163
,BLANCO,-0.003,,mg/L,>100,-0.0001,0.0002,-0.0002,0,0
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0008,0.0003,-0.0002,-0.0004
,SA000201-011,0.1355,,mg/L,0.7,0.0186,-0.0001,0.0187,0.0185,0.0185
,SA000205-031,0.0659,,mg/L,3.4,0.009,0.0003,0.0087,0.0093,0.009
,SA000205-032,0.0717,,mg/L,2,0.0098,-0.0001,0.01,0.0098,0.0096
,SA000206-005,0.4211,,mg/L,0.4,0.0583,0.0002,0.0586,0.0583,0.0581
,BLANCO,0.0077,,mg/L,40.4,0.0002,0.0006,0.0001,0.0003,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0008,0.0001,0.0004,-0.0006
,PATRON,0.4925,,mg/L,3.2,0.0157,0.0001,0.0152,0.0162,0.0158
,BLA,,,mg/L,,,,,,
