Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.414
Cabeza puntual retorno,Untitled 000,0.422
Celda #(F1+F2),Untitled 000,0.446
Puntual Noroeste,Untitled 000,0.428
Tubo 3,Untitled 000,0.596
Comp. Cola Columna,Untitled 000,0.325
Barren,Untitled 000,0.320
Celda # 11-A,Untitled 000,0.255
Celda # 11-B,Untitled 000,0.163
Celda # 11-C,Untitled 000,0.137
Celda # 6-F2,Untitled 000,0.153
Celda #5-9,Untitled 000,0.961
NE Tubo 1,Untitled 000,0.034
NE Tubo 2,Untitled 000,0.087
NE Tubo 4,Untitled 000,0.231
NE Tubo 5,Untitled 000,0.189
NE Tubo 6,Untitled 000,0.895
NE Tubo 7,Untitled 000,0.714
Barren Patios,Untitled 000,0.317
Especial 1,Untitled 000,0.168
Especial 2,Untitled 000,0.065
Especial 3,Untitled 000,0.046
Especial 4,Untitled 000,0.042
Especial 5,Untitled 000,0.101
