Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.079
Comp. Cola Columna,Untitled 000,0.809
Barren,Untitled 000,0.781
Cabeza puntual retorno,Untitled 000,1.085
Celda # 11-A,Untitled 000,0.057
Celda # 11-B,Untitled 000,0.044
Celda # 11-C,Untitled 000,0.112
Celda # 6-F2,Untitled 000,0.092
Celda #5-9,Untitled 000,3.626
Celda #(F1+F2),Untitled 000,0.854
NE Tubo 1,Untitled 000,0.032
NE Tubo 2,Untitled 000,0.425
NE Tubo 4,Untitled 000,1.64
NE Tubo 5,Untitled 000,1.37
NE Tubo 6,Untitled 000,0.819
NE Tubo 7,Untitled 000,0.569
Puntual Noroeste,Untitled 000,0.89
Tubo 3,Untitled 000,0.485
Especial 1,Untitled 000,0.54
Especial 2,Untitled 000,0.419
Especial 3,Untitled 000,0.07
Especial 4,Untitled 000,0.075
Especial 5,Untitled 000,2.119
