Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.380
Cabeza puntual retorno,Untitled 000,0.379
Celda #(F1+F2),Untitled 000,0.429
Puntual Noroeste,Untitled 000,0.304
Tubo 3,Untitled 000,0.536
Comp. Cola Columna,Untitled 000,0.260
Barren,Untitled 000,0.278
Celda # 11-A,Untitled 000,0.045
Celda # 11-B,Untitled 000,0.055
Celda # 11-C,Untitled 000,0.024
Celda # 6-F2,Untitled 000,0.501
Celda #5-9,Untitled 000,0.134
NE Tubo 1,Untitled 000,0.017
NE Tubo 2,Untitled 000,0.945
NE Tubo 4,Untitled 000,0.031
NE Tubo 5,Untitled 000,0.014
NE Tubo 6,Untitled 000,0.015
NE Tubo 7,Untitled 000,0.102
Barren Patios,Untitled 000,0.254
Especial 1,Untitled 000,0.626
Especial 2,Untitled 000,0.052
Especial 3,Untitled 000,0.021
Especial 4,Untitled 000,0.023
Especial 5,Untitled 000,0.050
