Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,1.337
Columna #2,Untitled 000,1.358
Columna #3,Untitled 000,1.322
Columna #4,Untitled 000,1.191
Columna #5,Untitled 000,0.989
Comp. Cabeza Columna,Untitled 000,1.396
Comp. Cola Columna,Untitled 000,1.092
Barren,Untitled 000,0.982
Cabeza puntual retorno,Untitled 000,1.340
Celda # 11-A,Untitled 000,0.065
Celda # 11-B,Untitled 000,0.077
Celda # 11-C,Untitled 000,0.387
Celda #5-9,Untitled 000,0.136
Celda #(F1+F2),Untitled 000,1.290
NE Tubo 1,Untitled 000,0.032
NE Tubo 2,Untitled 000,0.160
NE Tubo 4,Untitled 000,2.953
NE Tubo 5,Untitled 000,1.401
NE Tubo 6,Untitled 000,0.208
NE Tubo 7,Untitled 000,1.399
Puntual Noroeste,Untitled 000,1.331
Barren Patios,Untitled 000,0.938
Tubo 3,Untitled 000,1.232
Especial 1,Untitled 000,0.068
Especial 2,Untitled 000,0.042
Especial 3,Untitled 000,0.062
Especial 4,Untitled 000,0.069
Especial 5,Untitled 000,0.052
