Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.246
Cabeza puntual retorno,Untitled 000,0.214
Celda #(F1+F2),Untitled 000,0.238
Puntual Noroeste,Untitled 000,0.249
Tubo 3,Untitled 000,0.533
NE Tubo 2,Untitled 000,0.036
NE Tubo 4,Untitled 000,0.052
Especial 1,Untitled 000,0.049
Especial 2,Untitled 000,0.032
Especial 3,Untitled 000,0.042
Especial 4,Untitled 000,0.038
Especial 5,Untitled 000,0.062
Columna #1,Untitled 000,0.208
Columna #2,Untitled 000,0.201
Columna #3,Untitled 000,0.19
Columna #4,Untitled 000,0.18
Columna #5,Untitled 000,0.166
Comp. Cola Columna,Untitled 000,0.183
Barren,Untitled 000,0.158
Barren Patios,Untitled 000,0.146
NE Tubo 1,Untitled 000,0.022
NE Tubo 5,Untitled 000,0.023
NE Tubo 6,Untitled 000,0.017
NE Tubo 7,Untitled 000,0.139
Celda # 11-A,Untitled 000,0.024
Celda # 11-B,Untitled 000,0.021
Celda # 11-C,Untitled 000,0.017
Celda #5-9,Untitled 000,0.395
