Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.33
Comp. Cola Columna,Untitled 000,0.266
Barren,Untitled 000,0.31
Cabeza puntual retorno,Untitled 000,0.329
Columna #1,Untitled 000,0.37
Columna #2,Untitled 000,0.366
Columna #3,Untitled 000,0.365
Columna #4,Untitled 000,0.352
Columna #5,Untitled 000,0.258
Celda # 11-A,Untitled 000,0.25
Celda # 11-B,Untitled 000,0.073
Celda # 11-C,Untitled 000,0.054
Celda #5-9,Untitled 000,0.269
Celda #(F1+F2),Untitled 000,0.289
NE Tubo 1,Untitled 000,0.042
NE Tubo 2,Untitled 000,0.13
NE Tubo 4,Untitled 000,0.089
NE Tubo 5,Untitled 000,0.034
NE Tubo 6,Untitled 000,0.119
NE Tubo 7,Untitled 000,0.986
Puntual Noroeste,Untitled 000,0.291
Barren Patios,Untitled 000,0.31
Tubo 3,Untitled 000,0.378
Especial 1,Untitled 000,0.923
Especial 2,Untitled 000,0.111
Especial 3,Untitled 000,0.254
Especial 4,Untitled 000,0.363
Especial 5,Untitled 000,0.149
