"Analista","JUDAS"
"Fecha de inicio","10/6/2023 1:58 AM  GMT: 10/6/2023 8:58 AM"
"Hoja de trabajo","LC001338_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/6/2023","2:05:50 AM","PATRON",0.9160,"","mg/L"
"10/6/2023","2:06:08 AM","BLANCO",0.0159,"","mg/L"
"10/6/2023","2:06:18 AM","BLANCO REACTIVO REAG",0.0174,"","mg/L"
"10/6/2023","2:06:36 AM","LC001338-001",0.3675,"","mg/L"
"10/6/2023","2:06:54 AM","LC001338-002",0.1670,"","mg/L"
"10/6/2023","2:07:06 AM","LC001338-003",0.5872,"","mg/L"
"10/6/2023","2:07:20 AM","LC001338-004",0.6968,"","mg/L"
"10/6/2023","2:07:34 AM","LC001338-005",0.2622,"","mg/L"
"10/6/2023","2:07:48 AM","LC001338-006",0.0095,"","mg/L"
"10/6/2023","2:08:42 AM","PATRON",0.9115,"","mg/L"
"10/6/2023","2:09:00 AM","LC001338-007",0.2821,"","mg/L"
"10/6/2023","2:11:16 AM","LC001338-008",0.4311,"","mg/L"
"10/6/2023","2:11:28 AM","LC001338-009",1.0161,"","mg/L"
"10/6/2023","2:11:40 AM","LC001338-010",0.5806,"","mg/L"
"10/6/2023","2:11:50 AM","LC001338-011",0.3389,"","mg/L"
"10/6/2023","2:12:00 AM","LC001338-012",0.4615,"","mg/L"
"10/6/2023","2:12:18 AM","PATRON",0.9004,"","mg/L"
"10/6/2023","2:12:34 AM","LC001338-013",0.5119,"","mg/L"
"10/6/2023","2:13:56 AM","LC001338-014",0.4466,"","mg/L"
"10/6/2023","2:14:48 AM","LC001338-015",0.9495,"","mg/L"
"10/6/2023","2:15:04 AM","LC001338-016",0.6247,"","mg/L"
"10/6/2023","2:15:12 AM","LC001338-017",0.5997,"","mg/L"
"10/6/2023","2:15:26 AM","LC001338-018",0.4364,"","mg/L"
"10/6/2023","2:16:16 AM","PATRON",0.9149,"","mg/L"
"10/6/2023","2:16:34 AM","LC001338-019",0.0013,"","mg/L"
"10/6/2023","2:16:42 AM","LC001338-020","OVER","R","mg/L"
"10/6/2023","2:17:04 AM","LC001338-021",0.5868,"","mg/L"
"10/6/2023","2:17:20 AM","LC001338-022",0.9246,"","mg/L"
"10/6/2023","2:17:36 AM","LC001338-023",0.1517,"","mg/L"
"10/6/2023","2:17:52 AM","LC001338-024",0.1216,"","mg/L"
"10/6/2023","2:18:10 AM","PATRON",0.9089,"","mg/L"
"10/6/2023","2:18:24 AM","LC001338-025",0.4334,"","mg/L"
"10/6/2023","2:18:40 AM","PATRON",0.9183,"","mg/L"
"10/6/2023","2:18:40 AM","BLANCO","","","mg/L"

"Método: Au AU ALTO (Llama)"


"10/6/2023","2:22:50 AM","LC001338-020",5.9632,"","mg/L"
"10/6/2023","2:22:50 AM","BLANCO","","","mg/L"
