Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.442
Comp. Cola Columna,Untitled 000,0.338
Barren,Untitled 000,0.340
Cabeza puntual retorno,Untitled 000,0.444
Celda # 11-A,Untitled 000,0.121
Celda # 11-B,Untitled 000,0.155
Celda # 11-C,Untitled 000,0.050
Celda # 6-F2,Untitled 000,0.070
Celda #5-9,Untitled 000,0.774
Celda #(F1+F2),Untitled 000,0.364
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.298
NE Tubo 4,Untitled 000,0.115
NE Tubo 5,Untitled 000,0.018
NE Tubo 6,Untitled 000,0.020
NE Tubo 7,Untitled 000,0.378
Puntual Noroeste,Untitled 000,0.455
Barren Patios,Untitled 000,0.364
Tubo 3,Untitled 000,1.017
Especial 1,Untitled 000,0.118
Especial 2,Untitled 000,0.095
Especial 3,Untitled 000,0.053
Especial 4,Untitled 000,0.269
Especial 5,Untitled 000,0.070
Especial 6,Untitled 000,0.018
