Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.731
Cabeza puntual retorno,Untitled 000,0.724
Celda #(F1+F2),Untitled 000,0.434
Puntual Noroeste,Untitled 000,0.411
Tubo 3,Untitled 000,0.483
Comp. Cola Columna,Untitled 000,0.597
Barren,Untitled 000,0.606
Celda # 11-A,Untitled 000,0.584
Celda # 11-B,Untitled 000,0.061
Celda # 11-C,Untitled 000,0.023
Celda #5-9,Untitled 000,0.740
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.138
NE Tubo 4,Untitled 000,0.067
NE Tubo 5,Untitled 000,0.632
NE Tubo 6,Untitled 000,1.713
NE Tubo 7,Untitled 000,0.953
Barren Patios,Untitled 000,0.582
Especial 1,Untitled 000,2.440
Especial 2,Untitled 000,0.341
Especial 3,Untitled 000,0.149
Especial 4,Untitled 000,0.475
Especial 5,Untitled 000,0.688
Columna #1,Untitled 000,0.729
Columna #2,Untitled 000,0.732
Columna #3,Untitled 000,0.723
Columna #4,Untitled 000,0.680
Columna #5,Untitled 000,0.656
