Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.481
Columna #2,Untitled 000,0.794
Columna #3,Untitled 000,0.448
Columna #4,Untitled 000,0.385
Columna #5,Untitled 000,0.365
Comp. Cabeza Columna,Untitled 000,0.505
Cabeza puntual retorno,Untitled 000,0.491
Celda # 11-A,Untitled 000,0.352
Celda #5-9,Untitled 000,0.488
Celda #(F1+F2),Untitled 000,0.521
Puntual Noroeste,Untitled 000,0.537
Tubo 3,Untitled 000,0.575
Especial 1,Untitled 000,0.241
Especial 2,Untitled 000,0.126
Especial 5,Untitled 000,0.139
Comp. Cola Columna,Untitled 000,0.403
Barren,Untitled 000,0.420
Celda # 11-B,Untitled 000,0.039
Celda # 11-C,Untitled 000,0.029
NE Tubo 1,Untitled 000,0.028
NE Tubo 2,Untitled 000,0.719
NE Tubo 4,Untitled 000,0.365
NE Tubo 5,Untitled 000,0.194
NE Tubo 6,Untitled 000,0.035
NE Tubo 7,Untitled 000,0.454
Barren Patios,Untitled 000,0.438
Especial 3,Untitled 000,0.040
Especial 4,Untitled 000,0.045
