"Analyst",""
"Date Started","9/8/2025 3:29 AM  GMT: 9/8/2025 10:29 AM"
"Worksheet","LC005307"
"Comment",""
"Methods","Au,Au"

"Method: Au ACIDO (Flame)"

"9/8/2025","3:53:52 AM","PATRON",0.9203,"","mg/L",0.6
"9/8/2025","3:54:08 AM","BLANCO",0.0000,"","mg/L",">100"
"9/8/2025","3:54:20 AM","REAGENT BLANK",0.0000,"","mg/L",61.5
"9/8/2025","3:54:32 AM","LC005307-001",0.2286,"","mg/L",0.3
"9/8/2025","3:54:48 AM","LC005307-002",0.1754,"","mg/L",1.0
"9/8/2025","3:55:04 AM","LC005307-003",0.0010,"","mg/L",17.3
"9/8/2025","3:55:22 AM","LC005307-004",0.2711,"","mg/L",0.7
"9/8/2025","3:55:48 AM","LC005307-005",0.2778,"","mg/L",0.8
"9/8/2025","3:56:00 AM","LC005307-006","OVER","R","mg/L",0.0
"9/8/2025","3:56:18 AM","PATRON",0.9219,"","mg/L",0.8
"9/8/2025","3:56:36 AM","LC005307-007",0.2181,"","mg/L",0.5
"9/8/2025","3:56:52 AM","LC005307-008","OVER","R","mg/L",0.0
"9/8/2025","3:57:14 AM","LC005307-009",0.2239,"","mg/L",1.8
"9/8/2025","3:57:28 AM","LC005307-010",0.2767,"","mg/L",1.2
"9/8/2025","3:57:46 AM","LC005307-011",0.2668,"","mg/L",0.3
"9/8/2025","3:58:04 AM","LC005307-012",0.4378,"","mg/L",1.4
"9/8/2025","3:59:34 AM","PATRON",0.9118,"","mg/L",0.5
"9/8/2025","3:59:56 AM","LC005307-013",0.1515,"","mg/L",0.2
"9/8/2025","4:00:42 AM","LC005307-015",0.0962,"","mg/L",0.2
"9/8/2025","4:00:54 AM","LC005307-016",0.4012,"","mg/L",0.5
"9/8/2025","4:01:54 AM","LC005307-017",-0.0028,"","mg/L",34.2
"9/8/2025","4:02:06 AM","LC005307-018",0.0724,"","mg/L",0.8
"9/8/2025","4:02:24 AM","PATRON",0.9114,"","mg/L",1.1
"9/8/2025","4:02:38 AM","BLANCO",-0.0106,"","mg/L",10.3
"9/8/2025","4:02:48 AM","REAGENT BLANK",0.0000,"","mg/L",22.3
"9/8/2025","6:04:22 AM","LC005307-014",0.0065,"","mg/L",5.2
"9/8/2025","6:04:22 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"9/8/2025","4:12:14 AM","LC005307-008",45.0934,"","mg/L",0.7
"9/8/2025","4:17:28 AM","LC005307-006",25.6788,"","mg/L",0.4
"9/8/2025","4:17:28 AM","PATRON","","","mg/L",""
