Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,3.101
Columna #2,Untitled 000,2.855
Columna #3,Untitled 000,2.577
Columna #4,Untitled 000,2.471
Columna #5,Untitled 000,2.292
Comp. Cabeza Columna,Untitled 000,3.269
Comp. Cola Columna,Untitled 000,2.276
Barren,Untitled 000,1.973
Cabeza puntual retorno,Untitled 000,3.133
Celda # 11-A,Untitled 000,3.928
Celda # 11-B,Untitled 000,9.333
Celda # 11-C,Untitled 000,1.757
Celda #5-9,Untitled 000,0.011
Celda #(F1+F2),Untitled 000,1.629
NE Tubo 1,Untitled 000,1.068
NE Tubo 2,Untitled 000,0.785
NE Tubo 4,Untitled 000,1.791
NE Tubo 5,Untitled 000,1.486
NE Tubo 6,Untitled 000,0.258
NE Tubo 7,Untitled 000,1.49
Puntual Noroeste,Untitled 000,1.126
Barren Patios,Untitled 000,1.907
Tubo 3,Untitled 000,0.976
Especial 1,Untitled 000,0.027
Especial 2,Untitled 000,0.035
Especial 3,Untitled 000,0.066
Especial 4,Untitled 000,0.139
Especial 5,Untitled 000,0.022
