Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.345
Cabeza puntual retorno,Untitled 000,0.339
Puntual Noroeste,Untitled 000,0.422
Tubo 3,Untitled 000,0.186
Comp. Cola Columna,Untitled 000,0.169
Barren,Untitled 000,0.272
Celda # 11-A,Untitled 000,0.035
Celda # 11-B,Untitled 000,0.536
Celda # 11-C,Untitled 000,1.031
Celda #5-9,Untitled 000,0.876
NE Tubo 1,Untitled 000,0.055
NE Tubo 2,Untitled 000,0.020
NE Tubo 4,Untitled 000,0.802
NE Tubo 5,Untitled 000,0.673
NE Tubo 6,Untitled 000,0.806
NE Tubo 7,Untitled 000,0.495
Barren Patios,Untitled 000,0.205
Especial 1,Untitled 000,0.044
Especial 2,Untitled 000,0.356
Especial 3,Untitled 000,0.026
Especial 4,Untitled 000,0.032
Especial 5,Untitled 000,0.878
Columna #1,Untitled 000,0.318
Columna #2,Untitled 000,0.293
Columna #3,Untitled 000,0.274
Columna #4,Untitled 000,0.252
Columna #5,Untitled 000,0.202
