Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.860
Cabeza puntual retorno,Untitled 000,0.833
Celda #(F1+F2),Untitled 000,0.538
Puntual Noroeste,Untitled 000,0.512
Tubo 3,Untitled 000,0.611
Comp. Cola Columna,Untitled 000,0.594
Barren,Untitled 000,0.593
Celda # 11-A,Untitled 000,0.607
Celda # 11-B,Untitled 000,0.082
Celda # 11-C,Untitled 000,0.024
Celda #5-9,Untitled 000,0.881
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.225
NE Tubo 4,Untitled 000,0.062
NE Tubo 5,Untitled 000,0.753
NE Tubo 6,Untitled 000,1.991
NE Tubo 7,Untitled 000,1.069
Barren Patios,Untitled 000,0.595
Especial 1,Untitled 000,2.962
Especial 2,Untitled 000,0.434
Especial 3,Untitled 000,0.197
Especial 4,Untitled 000,0.624
Especial 5,Untitled 000,0.909
Columna #1,Untitled 000,0.843
Columna #2,Untitled 000,0.823
Columna #3,Untitled 000,0.789
Columna #4,Untitled 000,0.739
Columna #5,Untitled 000,0.674
