Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.129
Comp. Cola Columna,Untitled 000,1.694
Barren,Untitled 000,1.598
Cabeza puntual retorno,Untitled 000,2.189
Celda # 11-A,Untitled 000,0.534
Celda # 11-B,Untitled 000,1.169
Celda # 11-C,Untitled 000,0.186
Celda # 6-F2,Untitled 000,0.045
Celda #5-9,Untitled 000,0.725
Celda #(F1+F2),Untitled 000,2.253
NE Tubo 1,Untitled 000,0.021
NE Tubo 2,Untitled 000,0.292
NE Tubo 4,Untitled 000,1.723
NE Tubo 5,Untitled 000,2.796
NE Tubo 6,Untitled 000,0.796
NE Tubo 7,Untitled 000,3.462
Puntual Noroeste,Untitled 000,2.271
Barren Patios,Untitled 000,1.645
Tubo 3,Untitled 000,2.865
Especial 1,Untitled 000,0.052
Especial 2,Untitled 000,0.030
Especial 3,Untitled 000,0.300
Especial 4,Untitled 000,0.901
Especial 5,Untitled 000,0.127
