"Analista","JGS"
"Fecha de inicio","01:23 a. m. 12/02/2023"
"Hoja de trabajo","Sa000341_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0069,"","mg/L",1.4,0.1298,0.1301,0.1315,0.1278
"Ag","BLANCO",-0.0029,"","mg/L",">100",-0.0004,-0.0010,-0.0005,0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",87.8,-0.0003,-0.0006,-0.0002,-0.0001
"Ag","SA000341-001",1.8602,"","mg/L",3.1,0.0099,0.0098,0.0102,0.0096
"Ag","SA000341-002",0.2523,"","mg/L",37.4,0.0014,0.0019,0.0013,0.0009
"Ag","SA000341-003",2.2792,"","mg/L",0.9,0.0123,0.0122,0.0123,0.0124
"Ag","SA000341-004",3.1751,"","mg/L",3.3,0.0171,0.0176,0.0165,0.0171
"Ag","SA000341-005",3.5344,"","mg/L",7.4,0.0185,0.0171,0.0198,0.0185
"Ag","PATRON",0.9973,"","mg/L",0.9,0.1286,0.1299,0.1281,0.1276
"Ag","SA000341-006",3.6608,"","mg/L",8.1,0.0197,0.0182,0.0195,0.0213
"Ag","SA000341-007",2.2312,"","mg/L",3.0,0.0121,0.0117,0.0122,0.0124
"Ag","SA000341-008",2.1783,"","mg/L",2.9,0.0114,0.0112,0.0111,0.0118
"Ag","SA000341-009",-0.0825,"","mg/L",88.4,-0.0004,-0.0007,0.0000,-0.0006
"Ag","SA000341-010",1.8155,"","mg/L",2.2,0.0095,0.0092,0.0096,0.0096
"Ag","PATRON",1.0104,"","mg/L",1.5,0.1302,0.1280,0.1308,0.1318
"Ag","BLANCO",0.0003,"","mg/L",">100",0.0000,0.0005,-0.0004,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",57.2,-0.0007,-0.0003,-0.0010,-0.0007
"Ag","SA000341-011",26.3796,"","mg/L",0.6,0.1361,0.1369,0.1351,0.1362
"Ag","PATRON",1.0054,"","mg/L",1.1,0.1296,0.1302,0.1306,0.1280
"Ag","BLANCO",0.0045,"","mg/L",54.7,0.0006,0.0003,0.0009,0.0005
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0007,-0.0001,-0.0017,-0.0004
