"Analyst",""
"Date Started","10/23/2025 2:46 AM  GMT: 10/23/2025 9:46 AM"
"Worksheet","LC005628_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"10/23/2025","2:54:02 AM","PATRON",0.8846,"","mg/L",1.5
"10/23/2025","2:54:20 AM","BLANCO",0.0057,"","mg/L",18.4
"10/23/2025","2:54:30 AM","REAGENT BLANK",0.0000,"","mg/L",2.0
"10/23/2025","2:54:44 AM","LC005628-001",0.2088,"","mg/L",0.5
"10/23/2025","2:54:58 AM","LC005628-002",0.0842,"","mg/L",1.0
"10/23/2025","2:55:12 AM","LC005628-003",0.5262,"","mg/L",0.5
"10/23/2025","2:55:26 AM","LC005628-004",0.3031,"","mg/L",0.9
"10/23/2025","2:55:42 AM","LC005628-005",0.0011,"","mg/L",">100"
"10/23/2025","2:55:54 AM","LC005628-006",0.0777,"","mg/L",1.3
"10/23/2025","2:56:08 AM","PATRON",0.8830,"","mg/L",0.9
"10/23/2025","2:56:26 AM","LC005628-007",0.1349,"","mg/L",0.2
"10/23/2025","2:56:38 AM","LC005628-008",0.1460,"","mg/L",1.0
"10/23/2025","2:56:50 AM","LC005628-009",0.0795,"","mg/L",1.8
"10/23/2025","2:57:02 AM","LC005628-010",0.1564,"","mg/L",0.4
"10/23/2025","2:57:18 AM","LC005628-011",0.2640,"","mg/L",1.1
"10/23/2025","2:57:32 AM","LC005628-012",0.1442,"","mg/L",1.2
"10/23/2025","2:57:48 AM","PATRON",0.8851,"","mg/L",0.8
"10/23/2025","2:58:16 AM","LC005628-014",0.0011,"","mg/L",">100"
"10/23/2025","2:58:28 AM","LC005628-015",0.4650,"","mg/L",1.1
"10/23/2025","2:58:42 AM","PATRON",0.8946,"","mg/L",0.9
"10/23/2025","2:58:54 AM","BLANCO",-0.0009,"","mg/L",">100"
"10/23/2025","2:59:04 AM","REAGENT BLANK",0.0000,"","mg/L",2.1
"10/23/2025","2:59:16 AM","REAGENT BLANK",0.0000,"","mg/L",2.5
"10/23/2025","3:00:40 AM","LC005628-013",0.2135,"","mg/L",21.8
"10/23/2025","3:00:40 AM","LC001436-019","","","mg/L",""

"Method: Au AU ALTO (Flame)"

