Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.13
Cabeza puntual retorno,Au 242.80,0.127
Celda #(F1+F2),Au 242.80,0.149
NE Tubo 4,Au 242.80,0.225
NE Tubo 5,Au 242.80,0.152
NE Tubo 7,Au 242.80,0.176
Puntual Noroeste,Au 242.80,0.168
Tubo 3,Au 242.80,0.221
Especial 3,Au 242.80,0.23
Especial 4,Au 242.80,0.231
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.015
Celda # 11-A,Au 242.80,0.055
Celda # 11-B,Au 242.80,0.024
Celda # 11-C,Au 242.80,0.033
Celda #5-9,Au 242.80,0.022
NE Tubo 1,Au 242.80,0.012
NE Tubo 2,Au 242.80,0.07
NE Tubo 6,Au 242.80,0.074
Barren Patios,Au 242.80,0.018
Especial 1,Au 242.80,0.035
Especial 2,Au 242.80,0.029
Especial 5,Au 242.80,0.029
Columna #1,Au 242.80,0.12
Columna #2,Au 242.80,0.065
Columna #3,Au 242.80,0.039
Columna #4,Au 242.80,0.022
Columna #5,Au 242.80,0.015
