Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.968
Comp. Cola Columna,Untitled 000,0.493
Barren,Untitled 000,0.448
Cabeza puntual retorno,Untitled 000,0.982
Celda # 11-A,Untitled 000,0.168
Celda # 11-B,Untitled 000,0.719
Celda # 11-C,Untitled 000,0.046
Celda # 6-F2,Untitled 000,0.107
Celda #5-9,Untitled 000,0.834
Celda #(F1+F2),Untitled 000,0.843
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.294
NE Tubo 4,Untitled 000,0.55
NE Tubo 5,Untitled 000,0.034
NE Tubo 6,Untitled 000,0.05
NE Tubo 7,Untitled 000,1.042
Puntual Noroeste,Untitled 000,1.002
Barren Patios,Untitled 000,0.52
Tubo 3,Untitled 000,1.375
Especial 1,Untitled 000,3.034
Especial 2,Untitled 000,4.582
Especial 3,Untitled 000,0.046
Especial 4,Untitled 000,0.038
Especial 5,Untitled 000,1.689
