Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.074
Cabeza puntual retorno,Au 242.80,0.075
Celda #(F1+F2),Au 242.80,0.08
Puntual Noroeste,Au 242.80,0.075
Tubo 3,Au 242.80,0.103
NE Tubo 2,Au 242.80,0.13
NE Tubo 4,Au 242.80,0.046
Especial 1,Au 242.80,0.106
Especial 2,Au 242.80,0.041
Especial 3,Au 242.80,0.02
Especial 4,Au 242.80,0.017
Especial 5,Au 242.80,0.125
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.01
Barren Patios,Au 242.80,0.013
NE Tubo 1,Au 242.80,0.005
NE Tubo 5,Au 242.80,0.029
NE Tubo 6,Au 242.80,0.024
NE Tubo 7,Au 242.80,0.049
Celda # 11-A,Au 242.80,0.032
Celda # 11-B,Au 242.80,0.062
Celda # 11-C,Au 242.80,0.063
Celda # 6-F2,Au 242.80,0.094
Celda #5-9,Au 242.80,0.021
