Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.296
Comp. Cola Columna,Untitled 000,0.198
Barren,Untitled 000,0.199
Cabeza puntual retorno,Untitled 000,0.286
Columna #1,Untitled 000,0.257
Columna #2,Untitled 000,0.261
Columna #3,Untitled 000,0.234
Columna #4,Untitled 000,0.233
Columna #5,Untitled 000,0.183
Celda # 11-A,Untitled 000,0.061
Celda # 11-B,Untitled 000,0.029
Celda # 11-C,Untitled 000,0.029
Celda #5-9,Untitled 000,0.097
Celda #(F1+F2),Untitled 000,0.306
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.051
NE Tubo 4,Untitled 000,0.444
NE Tubo 5,Untitled 000,0.102
NE Tubo 6,Untitled 000,0.036
NE Tubo 7,Untitled 000,0.312
Puntual Noroeste,Untitled 000,0.304
Tubo 3,Untitled 000,0.486
Especial 1,Untitled 000,0.031
Especial 2,Untitled 000,0.031
Especial 3,Untitled 000,0.448
Especial 4,Untitled 000,0.482
Especial 5,Untitled 000,0.051
