Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cab Columna,Au 242.80,0.143
Cabeza puntual retorno,Au 242.80,0.143
Celda #(F1+F2),Au 242.80,0.155
Puntual Noroeste,Au 242.80,0.153
Barren Patios,Au 242.80,0.017
Tubo 3,Au 242.80,0.173
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.021
Celda # 11-A,Au 242.80,0.038
Celda # 11-B,Au 242.80,0.128
Celda # 11-C,Au 242.80,0.036
Celda # 6-F2,Au 242.80,0.067
Celda #5-9,Au 242.80,0.034
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.148
NE Tubo 4,Au 242.80,0.073
NE Tubo 5,Au 242.80,0.024
NE Tubo 6,Au 242.80,0.037
NE Tubo 7,Au 242.80,0.194
Especial 1,Au 242.80,0.075
Especial 2,Au 242.80,0.091
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.002
Especial 5,Au 242.80,0.069
