"Analyst",""
"Date Started","7/26/2025 2:32 AM  GMT: 7/26/2025 9:32 AM"
"Worksheet","LC005025_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"7/26/2025","2:55:54 AM","PATRON",0.8952,"","mg/L",0.5
"7/26/2025","2:56:06 AM","BLANCO",0.0013,"","mg/L",">100"
"7/26/2025","2:56:20 AM","REAGENT BLANK",0.0000,"","mg/L",24.7
"7/26/2025","2:56:42 AM","LC005025-002",0.5553,"","mg/L",0.2
"7/26/2025","2:56:52 AM","LC005025-003",0.1627,"","mg/L",0.5
"7/26/2025","2:57:02 AM","LC005025-004",0.2511,"","mg/L",0.2
"7/26/2025","2:57:10 AM","LC005025-005",0.0930,"","mg/L",1.4
"7/26/2025","2:57:20 AM","LC005025-006",0.1661,"","mg/L",0.7
"7/26/2025","2:58:30 AM","PATRON",0.8835,"","mg/L",1.1
"7/26/2025","2:58:42 AM","LC005025-007",0.0349,"","mg/L",3.8
"7/26/2025","2:58:52 AM","LC005025-008",0.0030,"","mg/L",10.3
"7/26/2025","2:59:02 AM","LC005025-009",0.0026,"","mg/L",">100"
"7/26/2025","2:59:06 AM","LC005025-010","OVER","R","mg/L",0.0
"7/26/2025","2:59:20 AM","LC005025-011",0.1629,"","mg/L",0.3
"7/26/2025","2:59:30 AM","LC005025-012",0.1301,"","mg/L",0.5
"7/26/2025","2:59:40 AM","PATRON",0.8789,"","mg/L",0.8
"7/26/2025","2:59:52 AM","LC005025-013",0.1950,"","mg/L",0.1
"7/26/2025","3:00:02 AM","LC005025-014",0.2189,"","mg/L",0.8
"7/26/2025","3:00:12 AM","LC005025-015",0.2634,"","mg/L",1.3
"7/26/2025","3:00:22 AM","LC005025-016",0.0714,"","mg/L",1.4
"7/26/2025","3:00:32 AM","LC005025-017",0.1725,"","mg/L",0.9
"7/26/2025","3:00:42 AM","LC005025-018",0.3340,"","mg/L",0.2
"7/26/2025","3:00:54 AM","PATRON",0.8788,"","mg/L",1.1
"7/26/2025","3:01:08 AM","LC005025-019",0.2923,"","mg/L",0.5
"7/26/2025","3:01:18 AM","LC005025-020",0.3415,"","mg/L",0.4
"7/26/2025","3:01:36 AM","LC005025-022",0.2616,"","mg/L",0.5
"7/26/2025","3:01:46 AM","LC005025-023",0.0028,"","mg/L",42.5
"7/26/2025","3:01:56 AM","LC005025-024",0.0003,"","mg/L",">100"
"7/26/2025","3:02:58 AM","LC005025-021",0.4565,"","mg/L",0.0
"7/26/2025","3:03:22 AM","LC005025-001",0.5530,"","mg/L",1.2
"7/26/2025","3:03:22 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"7/26/2025","3:05:16 AM","LC005025-010",1.8720,"","mg/L",0.6
"7/26/2025","3:05:16 AM","LC005025-011","","","mg/L",""
