Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.093
Cabeza puntual retorno,Au 242.80,0.094
Celda # 11-A,Au 242.80,0.049
Celda # 6-F2,Au 242.80,0.098
Celda #5-9,Au 242.80,0.037
Celda #(F1+F2),Au 242.80,0.090
NE Tubo 2,Au 242.80,0.064
NE Tubo 4,Au 242.80,0.039
NE Tubo 5,Au 242.80,0.016
NE Tubo 6,Au 242.80,0.013
NE Tubo 7,Au 242.80,0.043
Puntual Noroeste,Au 242.80,0.086
Tubo 3,Au 242.80,0.174
Especial 1,Au 242.80,0.186
Especial 2,Au 242.80,0.043
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.014
Especial 5,Au 242.80,0.052
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.008
Celda # 11-B,Au 242.80,0.008
Celda # 11-C,Au 242.80,0.003
NE Tubo 1,Au 242.80,0.004
Barren Patios,Au 242.80,0.009
