Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.667
Comp. Cola Columna,Untitled 000,0.547
Barren,Untitled 000,0.541
Cabeza puntual retorno,Untitled 000,0.668
Celda # 11-A,Untitled 000,0.808
Celda # 11-B,Untitled 000,0.048
Celda # 11-C,Untitled 000,0.028
Celda # 6-F2,Untitled 000,0.034
Celda #5-9,Untitled 000,0.772
Celda #(F1+F2),Untitled 000,0.657
NE Tubo 1,Untitled 000,0.034
NE Tubo 2,Untitled 000,0.686
NE Tubo 4,Untitled 000,0.172
NE Tubo 5,Untitled 000,0.055
NE Tubo 6,Untitled 000,0.025
NE Tubo 7,Untitled 000,0.554
Puntual Noroeste,Untitled 000,0.624
Barren Patios,Untitled 000,0.488
Tubo 3,Untitled 000,0.703
Especial 1,Untitled 000,0.920
Especial 2,Untitled 000,0.162
Especial 3,Untitled 000,0.030
Especial 4,Untitled 000,0.032
Especial 5,Untitled 000,0.190
