Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.773
Comp. Cola Columna,Untitled 000,1.169
Barren,Untitled 000,1.134
Cabeza puntual retorno,Untitled 000,1.74
Columna #1,Untitled 000,1.675
Columna #2,Untitled 000,1.604
Columna #3,Untitled 000,1.515
Columna #4,Untitled 000,1.359
Columna #5,Untitled 000,1.142
Celda # 11-A,Untitled 000,0.416
Celda # 11-B,Untitled 000,0.112
Celda # 11-C,Untitled 000,0.061
Celda #5-9,Untitled 000,0.239
Celda #(F1+F2),Untitled 000,1.853
NE Tubo 1,Untitled 000,0.036
NE Tubo 2,Untitled 000,0.165
NE Tubo 4,Untitled 000,3.947
NE Tubo 5,Untitled 000,2.039
NE Tubo 6,Untitled 000,0.418
NE Tubo 7,Untitled 000,2.502
Puntual Noroeste,Untitled 000,2.183
Barren Patios,Untitled 000,1.296
Tubo 3,Untitled 000,1.908
Especial 1,Untitled 000,0.044
Especial 2,Untitled 000,0.029
Especial 3,Untitled 000,0.134
Especial 4,Untitled 000,0.487
Especial 5,Untitled 000,0.063
