"Analyst",""
"Date Started","5/5/2025 4:32 AM  GMT: 5/5/2025 11:32 AM"
"Worksheet","LC004386_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/5/2025","6:03:42 AM","PATRON",0.9065,"","mg/L",0.1
"5/5/2025","6:03:54 AM","BLANCO",0.0086,"","mg/L",20.1
"5/5/2025","6:04:04 AM","REAGENT BLANK",0.0000,"","mg/L",59.5
"5/5/2025","6:04:24 AM","LC004386-001",0.0845,"","mg/L",0.8
"5/5/2025","6:04:42 AM","LC004386-002",0.1514,"","mg/L",0.5
"5/5/2025","6:04:58 AM","LC004386-003",0.1499,"","mg/L",1.0
"5/5/2025","6:05:12 AM","LC004386-004",0.1868,"","mg/L",0.6
"5/5/2025","6:05:28 AM","LC004386-005",0.0523,"","mg/L",3.1
"5/5/2025","6:05:44 AM","LC004386-006",0.0420,"","mg/L",2.7
"5/5/2025","6:05:56 AM","PATRON",0.8971,"","mg/L",0.7
"5/5/2025","6:06:12 AM","LC004386-007",0.1397,"","mg/L",0.8
"5/5/2025","6:06:24 AM","LC004386-008",0.0497,"","mg/L",2.3
"5/5/2025","6:06:40 AM","LC004386-009",0.2332,"","mg/L",0.7
"5/5/2025","6:06:58 AM","LC004386-010",0.0727,"","mg/L",0.3
"5/5/2025","6:07:18 AM","LC004386-011",0.0033,"","mg/L",25.7
"5/5/2025","6:07:32 AM","LC004386-012",0.0119,"","mg/L",3.3
"5/5/2025","6:07:48 AM","PATRON",0.8857,"","mg/L",0.3
"5/5/2025","6:08:06 AM","LC004386-013",0.0043,"","mg/L",34.8
"5/5/2025","6:09:22 AM","LC004386-014",0.4519,"","mg/L",0.6
"5/5/2025","6:09:38 AM","LC004386-015",0.0742,"","mg/L",0.4
"5/5/2025","6:09:56 AM","LC004386-016",0.0722,"","mg/L",0.4
"5/5/2025","6:10:10 AM","LC004386-017",0.0499,"","mg/L",1.7
"5/5/2025","6:10:28 AM","PATRON",0.8754,"","mg/L",0.9
"5/5/2025","6:10:44 AM","BLANCO",-0.0085,"","mg/L",23.4
"5/5/2025","6:10:54 AM","REAGENT BLANK",0.0000,"","mg/L",59.6
"5/5/2025","6:10:54 AM","","","","mg/L",""
