"Analista",""
"Fecha de inicio","10/01/2026 01:06 a. m.  GMT: 10/01/2026 08:06 a. m."
"Hoja de trabajo","LC006132_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/01/2026","01:22:58 a. m.","PATRON",0.9073,"","mg/L",1.3
"10/01/2026","01:23:10 a. m.","BLANCO",0.0001,"","mg/L",">100"
"10/01/2026","01:23:40 a. m.","REAGENT BLANK",0.0000,"","mg/L",34.4
"10/01/2026","01:23:52 a. m.","LC006132-001",0.0372,"","mg/L",1.8
"10/01/2026","01:24:00 a. m.","LC006132-002",0.0261,"","mg/L",2.5
"10/01/2026","01:24:10 a. m.","LC006132-003",0.0364,"","mg/L",0.8
"10/01/2026","01:24:20 a. m.","LC006132-004",0.0262,"","mg/L",2.4
"10/01/2026","01:24:30 a. m.","LC006132-005",0.1812,"","mg/L",0.8
"10/01/2026","01:24:38 a. m.","LC006132-006",0.0303,"","mg/L",3.8
"10/01/2026","01:24:50 a. m.","PATRON",0.9022,"","mg/L",0.5
"10/01/2026","01:24:58 a. m.","LC006132-007","OVER","R","mg/L",0.0
"10/01/2026","01:25:08 a. m.","LC006132-008",0.0049,"","mg/L",39.4
"10/01/2026","01:25:18 a. m.","LC006132-009",0.2861,"","mg/L",0.5
"10/01/2026","01:25:28 a. m.","LC006132-010",0.0028,"","mg/L",50.6
"10/01/2026","01:25:38 a. m.","LC006132-011",0.0623,"","mg/L",2.8
"10/01/2026","01:25:50 a. m.","LC006132-012",0.0797,"","mg/L",2.0
"10/01/2026","01:26:02 a. m.","PATRON",0.9115,"","mg/L",1.0
"10/01/2026","01:26:12 a. m.","LC006132-013",0.0041,"","mg/L",48.6
"10/01/2026","01:26:22 a. m.","LC006132-014",0.0808,"","mg/L",1.9
"10/01/2026","01:26:32 a. m.","LC006132-015",0.2045,"","mg/L",0.9
"10/01/2026","01:26:40 a. m.","LC006132-016",0.1044,"","mg/L",0.1
"10/01/2026","01:26:50 a. m.","LC006132-017",0.0445,"","mg/L",3.5
"10/01/2026","01:27:00 a. m.","LC006132-018",0.0076,"","mg/L",17.9
"10/01/2026","01:27:10 a. m.","PATRON",0.9084,"","mg/L",0.6
"10/01/2026","01:27:22 a. m.","LC006132-019",0.0090,"","mg/L",11.6
"10/01/2026","01:27:30 a. m.","LC006132-020",0.0188,"","mg/L",6.6
"10/01/2026","01:27:40 a. m.","LC006132-021",0.1196,"","mg/L",1.1
"10/01/2026","01:27:50 a. m.","LC006132-022",0.1958,"","mg/L",1.6
"10/01/2026","01:28:00 a. m.","LC006132-023",0.0257,"","mg/L",4.9
"10/01/2026","01:28:10 a. m.","LC006132-024",0.0328,"","mg/L",1.8
"10/01/2026","01:28:10 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"10/01/2026","01:31:42 a. m.","LC006132-007",7.3708,"","mg/L",0.4
"10/01/2026","01:31:42 a. m.","LC006132-008","","","mg/L",""
