Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.201
Cabeza puntual retorno,Untitled 000,1.204
Celda #(F1+F2),Untitled 000,1.102
Puntual Noroeste,Untitled 000,1.161
Tubo 3,Untitled 000,2.744
Comp. Cola Columna,Untitled 000,0.78
Barren,Untitled 000,0.794
Celda # 11-A,Untitled 000,4.424
Celda # 11-B,Untitled 000,0.139
Celda # 11-C,Untitled 000,0.069
Celda #5-9,Untitled 000,0.037
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.695
NE Tubo 4,Untitled 000,0.478
NE Tubo 5,Untitled 000,0.303
NE Tubo 6,Untitled 000,0.695
NE Tubo 7,Untitled 000,0.377
Barren Patios,Untitled 000,0.846
Especial 1,Untitled 000,0.098
Especial 2,Untitled 000,0.06
Especial 3,Untitled 000,4.659
Especial 4,Untitled 000,4.124
Especial 5,Untitled 000,0.086
Columna #1,Untitled 000,1.328
Columna #2,Untitled 000,1.257
Columna #3,Untitled 000,1.155
Columna #4,Untitled 000,1.02
Columna #5,Untitled 000,0.817
