"Analista",""
"Fecha de inicio","25/11/2025 09:58 p. m.  GMT: 26/11/2025 04:58 a. m."
"Hoja de trabajo","EXP000149_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au ACIDO (Llama)"

"25/11/2025","10:20:18 p. m.","BLANCO",-0.0054,"","mg/L",">100"
"25/11/2025","10:20:28 p. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"25/11/2025","10:21:52 p. m.","EXP000149-001",0.1864,"","mg/L",2.4
"25/11/2025","10:22:02 p. m.","EXP000149-002",0.1357,"","mg/L",0.1
"25/11/2025","10:22:14 p. m.","EXP000149-003",-0.0013,"","mg/L",54.5
"25/11/2025","10:22:26 p. m.","EXP000149-004",0.3452,"","mg/L",1.0
"25/11/2025","10:22:34 p. m.","EXP000149-005",0.2716,"","mg/L",1.3
"25/11/2025","10:22:40 p. m.","EXP000149-006","OVER","R","mg/L",0.0
"25/11/2025","10:23:48 p. m.","EXP000149-007",1.5159,"","mg/L",0.6
"25/11/2025","10:24:00 p. m.","EXP000149-008",1.0586,"","mg/L",0.8
"25/11/2025","10:24:10 p. m.","EXP000149-009",0.6896,"","mg/L",0.6
"25/11/2025","10:24:20 p. m.","EXP000149-010",0.8309,"","mg/L",0.3
"25/11/2025","10:24:30 p. m.","EXP000149-011",0.1421,"","mg/L",1.7
"25/11/2025","10:24:40 p. m.","EXP000149-012",0.2859,"","mg/L",0.5
"25/11/2025","10:28:08 p. m.","PATRON",0.9139,"","mg/L",1.0
"25/11/2025","10:28:16 p. m.","PATRON",0.9102,"","mg/L",1.0
"25/11/2025","10:28:26 p. m.","PATRON",0.9121,"","mg/L",0.2
"25/11/2025","10:28:44 p. m.","EXP000149-013",0.0025,"","mg/L",42.0
"25/11/2025","10:28:54 p. m.","EXP000149-014",1.0468,"","mg/L",0.6
"25/11/2025","10:29:04 p. m.","EXP000149-015",0.0981,"","mg/L",1.3
"25/11/2025","10:29:14 p. m.","EXP000149-016",0.0675,"","mg/L",2.1
"25/11/2025","10:29:22 p. m.","EXP000149-017",0.3829,"","mg/L",1.1
"25/11/2025","10:29:34 p. m.","EXP000149-018",0.3195,"","mg/L",0.5
"25/11/2025","10:29:34 p. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"25/11/2025","10:33:04 p. m.","EXP000149-006",2.4052,"","mg/L",0.4
"25/11/2025","10:33:04 p. m.","PATRON","","","mg/L",""
