"Analista",""
"Fecha de inicio","06/12/2025 01:02 a. m.  GMT: 06/12/2025 08:02 a. m."
"Hoja de trabajo","LC005935_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"06/12/2025","01:18:10 a. m.","PATRON",0.9196,"","mg/L",0.8
"06/12/2025","01:18:24 a. m.","BLANCO",0.0032,"","mg/L",">100"
"06/12/2025","01:18:34 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"06/12/2025","01:18:56 a. m.","LC005935-001",0.0160,"","mg/L",10.8
"06/12/2025","01:19:06 a. m.","LC005935-002",0.0174,"","mg/L",10.4
"06/12/2025","01:19:18 a. m.","LC005935-003",0.0435,"","mg/L",1.0
"06/12/2025","01:19:30 a. m.","LC005935-004",0.1087,"","mg/L",0.7
"06/12/2025","01:19:42 a. m.","LC005935-005",0.1961,"","mg/L",1.0
"06/12/2025","01:19:54 a. m.","LC005935-006",0.7453,"","mg/L",0.5
"06/12/2025","01:20:08 a. m.","PATRON",0.9245,"","mg/L",0.4
"06/12/2025","01:20:24 a. m.","LC005935-007",0.0047,"","mg/L",47.5
"06/12/2025","01:20:36 a. m.","LC005935-008",0.8725,"","mg/L",1.0
"06/12/2025","01:20:50 a. m.","LC005935-009",0.6769,"","mg/L",0.7
"06/12/2025","01:21:00 a. m.","LC005935-010",0.5952,"","mg/L",0.5
"06/12/2025","01:21:14 a. m.","LC005935-011",1.2042,"","mg/L",0.8
"06/12/2025","01:21:26 a. m.","LC005935-012",0.1699,"","mg/L",4.9
"06/12/2025","01:21:40 a. m.","PATRON",0.9195,"","mg/L",0.6
"06/12/2025","01:21:52 a. m.","LC005935-013",0.2443,"","mg/L",0.6
"06/12/2025","01:22:04 a. m.","LC005935-014",0.0269,"","mg/L",8.2
"06/12/2025","01:22:14 a. m.","LC005935-015",0.2160,"","mg/L",0.7
"06/12/2025","01:22:26 a. m.","LC005935-016",0.0016,"","mg/L",">100"
"06/12/2025","01:22:38 a. m.","LC005935-017",0.0036,"","mg/L",55.2
"06/12/2025","01:22:50 a. m.","LC005935-018",-0.0021,"","mg/L",29.5
"06/12/2025","01:23:02 a. m.","PATRON",0.9222,"","mg/L",0.1
"06/12/2025","01:23:20 a. m.","LC005935-019",0.0449,"","mg/L",1.9
"06/12/2025","01:23:32 a. m.","LC005935-020",0.0760,"","mg/L",1.9
"06/12/2025","01:23:44 a. m.","LC005935-021",0.1166,"","mg/L",1.7
"06/12/2025","01:23:54 a. m.","LC005935-022",0.1377,"","mg/L",1.0
"06/12/2025","01:24:06 a. m.","LC005935-023",0.0014,"","mg/L",">100"
"06/12/2025","01:24:18 a. m.","LC005935-024",1.0846,"","mg/L",1.2
"06/12/2025","01:24:38 a. m.","PATRON",0.9154,"","mg/L",1.1
"06/12/2025","01:24:38 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

