Analista,,,,,,
Fecha de inicio,11/12/2025 11:25 a. m.  GMT: 11/12/2025 06:25 p. m.,,,,,
Hoja de trabajo,LC005973_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
11/12/2025,11:28:28 a. m.,PATRON,0.9005,,mg/L,0.7
11/12/2025,11:28:38 a. m.,BLANCO,0.015,,mg/L,33.6
11/12/2025,11:28:50 a. m.,REAGENT BLANK,0,,mg/L,45.7
11/12/2025,11:29:14 a. m.,LC005973-001,0.579,,mg/L,1.2
11/12/2025,11:29:28 a. m.,LC005973-002,0.0066,,mg/L,9.5
11/12/2025,11:29:42 a. m.,LC005973-003,0.8513,,mg/L,0.9
11/12/2025,11:29:54 a. m.,LC005973-004,0.0027,,mg/L,22.3
11/12/2025,11:30:08 a. m.,LC005973-005,0.0041,,mg/L,15.1
11/12/2025,11:30:22 a. m.,LC005973-006,0.3163,,mg/L,0.5
11/12/2025,11:30:38 a. m.,PATRON,0.8989,,mg/L,0.9
11/12/2025,11:30:52 a. m.,LC005973-007,0.467,,mg/L,0.7
11/12/2025,11:31:04 a. m.,LC005973-008,0.2239,,mg/L,1
11/12/2025,11:31:18 a. m.,LC005973-009,0.5258,,mg/L,0.5
11/12/2025,11:31:32 a. m.,LC005973-010,0.0322,,mg/L,2
11/12/2025,11:31:46 a. m.,LC005973-011,0.0481,,mg/L,0.8
11/12/2025,11:32:00 a. m.,LC005973-012,0.0328,,mg/L,4
11/12/2025,11:32:14 a. m.,PATRON,0.8986,,mg/L,1.2
11/12/2025,11:32:30 a. m.,LC005973-013,0.3479,,mg/L,0.9
11/12/2025,11:32:44 a. m.,LC005973-014,0.5712,,mg/L,0.6
11/12/2025,11:32:58 a. m.,LC005973-015,0.0028,,mg/L,72.4
11/12/2025,11:33:18 a. m.,LC005973-016,0.7373,,mg/L,0.4
11/12/2025,11:33:32 a. m.,LC005973-017,0.2364,,mg/L,0.6
11/12/2025,11:33:44 a. m.,LC005973-018,0.1664,,mg/L,0.5
11/12/2025,11:33:58 a. m.,PATRON,0.9009,,mg/L,0.2
11/12/2025,11:34:14 a. m.,LC005973-019,0.965,,mg/L,1.1
11/12/2025,11:34:26 a. m.,LC005973-020,0.2299,,mg/L,0.7
11/12/2025,11:34:40 a. m.,LC005973-021,0.0544,,mg/L,2.2
11/12/2025,11:34:50 a. m.,LC005973-022,OVER,R,mg/L,0
11/12/2025,11:35:06 a. m.,LC005973-023,0.059,,mg/L,2.1
11/12/2025,11:35:20 a. m.,LC005973-024,0.1233,,mg/L,0.7
11/12/2025,11:35:32 a. m.,PATRON,0.8979,,mg/L,1.2
11/12/2025,11:35:42 a. m.,PATRON,0.9005,,mg/L,0.7
11/12/2025,11:36:00 a. m.,BLANCO,0.0183,,mg/L,20.6
11/12/2025,11:36:10 a. m.,REAGENT BLANK,0,,mg/L,3.9
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
,,,,,,
,,,,,,
11/12/2025,11:37:30 a. m.,LC005973-022,1.7827,,mg/L,0.4
