Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.351
Comp. Cola Columna,Untitled 000,0.919
Barren,Untitled 000,0.989
Cabeza puntual retorno,Untitled 000,1.352
Columna #1,Untitled 000,1.39
Columna #2,Untitled 000,1.409
Columna #3,Untitled 000,1.368
Columna #4,Untitled 000,1.231
Columna #5,Untitled 000,0.957
Celda # 11-A,Untitled 000,0.102
Celda # 11-B,Untitled 000,3.626
Celda # 11-C,Untitled 000,0.933
Celda #5-9,Untitled 000,0.04
Celda #(F1+F2),Untitled 000,1.292
NE Tubo 1,Untitled 000,2.387
NE Tubo 2,Untitled 000,0.665
NE Tubo 4,Untitled 000,2.188
NE Tubo 5,Untitled 000,1.438
NE Tubo 6,Untitled 000,0.304
NE Tubo 7,Untitled 000,1.424
Puntual Noroeste,Untitled 000,1.279
Tubo 3,Untitled 000,1.061
Especial 1,Untitled 000,0.059
Especial 2,Untitled 000,0.05
Especial 3,Untitled 000,0.078
Especial 4,Untitled 000,0.082
Especial 5,Untitled 000,0.096
