Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.053
Cabeza puntual retorno,Au 242.80,0.052
Celda #(F1+F2),Au 242.80,0.048
Puntual Noroeste,Au 242.80,0.043
Tubo 3,Au 242.80,0.04
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.01
Celda # 11-A,Au 242.80,0.104
Celda # 11-B,Au 242.80,0.04
Celda # 11-C,Au 242.80,0.016
Celda # 6-F2,Au 242.80,0.015
Celda #5-9,Au 242.80,0.076
NE Tubo 1,Au 242.80,0.011
NE Tubo 2,Au 242.80,0.078
NE Tubo 4,Au 242.80,0.031
NE Tubo 5,Au 242.80,0.022
NE Tubo 6,Au 242.80,0.008
NE Tubo 7,Au 242.80,0.024
Barren Patios,Au 242.80,0.004
Especial 1,Au 242.80,0.083
Especial 2,Au 242.80,0.073
Especial 3,Au 242.80,0.422
Especial 4,Au 242.80,0.041
Especial 5,Au 242.80,0.086
